iso3,yearmon,region_code,pop,REIGN_delayed_election,REIGN_election_anticipated,REIGN_election_now,REIGN_irregular_election_anticipated
CMR,Feb 2007,SSA,18049896.0,0.0,0.0,0.0,0.0
CMR,Mar 2007,SSA,18049896.0,0.0,0.0,0.0,0.0
CMR,Apr 2007,SSA,18049896.0,0.0,0.0,0.0,0.0
CMR,May 2007,SSA,18049896.0,0.0,0.0,0.0,0.0
CMR,Jun 2007,SSA,18049896.0,0.0,0.0,0.0,0.0
CMR,Jul 2007,SSA,18049896.0,0.0,0.0,0.0,0.0
CMR,Aug 2007,SSA,18049896.0,0.0,0.0,0.0,0.0
CMR,Sep 2007,SSA,18049896.0,0.0,0.0,0.0,0.0
CMR,Oct 2007,SSA,18049896.0,0.0,0.0,0.0,0.0
CMR,Nov 2007,SSA,18049896.0,0.0,0.0,0.0,0.0
CMR,Dec 2007,SSA,18049896.0,0.0,0.0,0.0,0.0
CMR,Jan 2008,SSA,18574056.0,0.0,0.0,0.0,0.0
CMR,Feb 2008,SSA,18574056.0,0.0,0.0,0.0,0.0
CMR,Mar 2008,SSA,18574056.0,0.0,0.0,0.0,0.0
CMR,Apr 2008,SSA,18574056.0,0.0,0.0,0.0,0.0
CMR,May 2008,SSA,18574056.0,0.0,0.0,0.0,0.0
CMR,Jun 2008,SSA,18574056.0,0.0,0.0,0.0,0.0
CMR,Jul 2008,SSA,18574056.0,0.0,0.0,0.0,0.0
CMR,Aug 2008,SSA,18574056.0,0.0,0.0,0.0,0.0
CMR,Sep 2008,SSA,18574056.0,0.0,0.0,0.0,0.0
CMR,Oct 2008,SSA,18574056.0,0.0,0.0,0.0,0.0
CMR,Nov 2008,SSA,18574056.0,0.0,0.0,0.0,0.0
CMR,Dec 2008,SSA,18574056.0,0.0,0.0,0.0,0.0
CMR,Jan 2009,SSA,19113974.0,0.0,0.0,0.0,0.0
CMR,Feb 2009,SSA,19113974.0,0.0,0.0,0.0,0.0
CMR,Mar 2009,SSA,19113974.0,0.0,0.0,0.0,0.0
CMR,Apr 2009,SSA,19113974.0,0.0,0.0,0.0,0.0
CMR,May 2009,SSA,19113974.0,0.0,0.0,0.0,0.0
CMR,Jun 2009,SSA,19113974.0,0.0,0.0,0.0,0.0
CMR,Jul 2009,SSA,19113974.0,0.0,0.0,0.0,0.0
CMR,Aug 2009,SSA,19113974.0,0.0,0.0,0.0,0.0
CMR,Sep 2009,SSA,19113974.0,0.0,0.0,0.0,0.0
CMR,Oct 2009,SSA,19113974.0,0.0,0.0,0.0,0.0
CMR,Nov 2009,SSA,19113974.0,0.0,0.0,0.0,0.0
CMR,Dec 2009,SSA,19113974.0,0.0,0.0,0.0,0.0
CMR,Jan 2010,SSA,19668066.0,0.0,0.0,0.0,0.0
CMR,Feb 2010,SSA,19668066.0,0.0,0.0,0.0,0.0
CMR,Mar 2010,SSA,19668066.0,0.0,0.0,0.0,0.0
CMR,Apr 2010,SSA,19668066.0,0.0,0.0,0.0,0.0
CMR,May 2010,SSA,19668066.0,0.0,0.0,0.0,0.0
CMR,Jun 2010,SSA,19668066.0,0.0,0.0,0.0,0.0
CMR,Jul 2010,SSA,19668066.0,0.0,0.0,0.0,0.0
CMR,Aug 2010,SSA,19668066.0,0.0,0.0,0.0,0.0
CMR,Sep 2010,SSA,19668066.0,0.0,0.0,0.0,0.0
CMR,Oct 2010,SSA,19668066.0,0.0,0.0,0.0,0.0
CMR,Nov 2010,SSA,19668066.0,0.0,0.0,0.0,0.0
CMR,Dec 2010,SSA,19668066.0,0.0,0.0,0.0,0.0
CMR,Jan 2011,SSA,20232304.0,0.0,0.0,0.0,0.0
CMR,Feb 2011,SSA,20232304.0,0.0,0.0,0.0,0.0
CMR,Mar 2011,SSA,20232304.0,0.0,0.0,0.0,0.0
CMR,Apr 2011,SSA,20232304.0,0.0,1.0,0.0,0.0
CMR,May 2011,SSA,20232304.0,0.0,1.0,0.0,0.0
CMR,Jun 2011,SSA,20232304.0,0.0,1.0,0.0,0.0
CMR,Jul 2011,SSA,20232304.0,0.0,1.0,0.0,0.0
CMR,Aug 2011,SSA,20232304.0,0.0,1.0,0.0,0.0
CMR,Sep 2011,SSA,20232304.0,0.0,1.0,0.0,0.0
CMR,Oct 2011,SSA,20232304.0,0.0,1.0,1.0,0.0
CMR,Nov 2011,SSA,20232304.0,0.0,0.0,0.0,0.0
CMR,Dec 2011,SSA,20232304.0,0.0,0.0,0.0,0.0
CMR,Jan 2012,SSA,20809529.0,0.0,0.0,0.0,0.0
CMR,Feb 2012,SSA,20809529.0,0.0,0.0,0.0,0.0
CMR,Mar 2012,SSA,20809529.0,0.0,0.0,0.0,0.0
CMR,Apr 2012,SSA,20809529.0,0.0,0.0,0.0,0.0
CMR,May 2012,SSA,20809529.0,0.0,0.0,0.0,0.0
CMR,Jun 2012,SSA,20809529.0,0.0,0.0,0.0,0.0
CMR,Jul 2012,SSA,20809529.0,0.0,0.0,0.0,0.0
CMR,Aug 2012,SSA,20809529.0,0.0,0.0,0.0,0.0
CMR,Sep 2012,SSA,20809529.0,0.0,0.0,0.0,0.0
CMR,Oct 2012,SSA,20809529.0,0.0,0.0,0.0,0.0
CMR,Nov 2012,SSA,20809529.0,0.0,0.0,0.0,0.0
CMR,Dec 2012,SSA,20809529.0,0.0,0.0,0.0,0.0
CMR,Jan 2013,SSA,21402376.0,0.0,0.0,0.0,0.0
CMR,Feb 2013,SSA,21402376.0,0.0,0.0,0.0,0.0
CMR,Mar 2013,SSA,21402376.0,0.0,0.0,0.0,0.0
CMR,Apr 2013,SSA,21402376.0,0.0,0.0,0.0,0.0
CMR,May 2013,SSA,21402376.0,0.0,0.0,0.0,0.0
CMR,Jun 2013,SSA,21402376.0,0.0,0.0,0.0,0.0
CMR,Jul 2013,SSA,21402376.0,0.0,0.0,0.0,0.0
CMR,Aug 2013,SSA,21402376.0,0.0,0.0,0.0,0.0
CMR,Sep 2013,SSA,21402376.0,0.0,0.0,0.0,0.0
CMR,Oct 2013,SSA,21402376.0,0.0,0.0,0.0,0.0
CMR,Nov 2013,SSA,21402376.0,0.0,0.0,0.0,0.0
CMR,Dec 2013,SSA,21402376.0,0.0,0.0,0.0,0.0
CMR,Jan 2014,SSA,22059893.0,0.0,0.0,0.0,0.0
CMR,Feb 2014,SSA,22059893.0,0.0,0.0,0.0,0.0
CMR,Mar 2014,SSA,22059893.0,0.0,0.0,0.0,0.0
CMR,Apr 2014,SSA,22059893.0,0.0,0.0,0.0,0.0
CMR,May 2014,SSA,22059893.0,0.0,0.0,0.0,0.0
CMR,Jun 2014,SSA,22059893.0,0.0,0.0,0.0,0.0
CMR,Jul 2014,SSA,22059893.0,0.0,0.0,0.0,0.0
CMR,Aug 2014,SSA,22059893.0,0.0,0.0,0.0,0.0
CMR,Sep 2014,SSA,22059893.0,0.0,0.0,0.0,0.0
CMR,Oct 2014,SSA,22059893.0,0.0,0.0,0.0,0.0
CMR,Nov 2014,SSA,22059893.0,0.0,0.0,0.0,0.0
CMR,Dec 2014,SSA,22059893.0,0.0,0.0,0.0,0.0
CMR,Jan 2015,SSA,22763414.0,0.0,0.0,0.0,0.0
CMR,Feb 2015,SSA,22763414.0,0.0,0.0,0.0,0.0
CMR,Mar 2015,SSA,22763414.0,0.0,0.0,0.0,0.0
CMR,Apr 2015,SSA,22763414.0,0.0,0.0,0.0,0.0
CMR,May 2015,SSA,22763414.0,0.0,0.0,0.0,0.0
CMR,Jun 2015,SSA,22763414.0,0.0,0.0,0.0,0.0
CMR,Jul 2015,SSA,22763414.0,0.0,0.0,0.0,0.0
CMR,Aug 2015,SSA,22763414.0,0.0,0.0,0.0,0.0
CMR,Sep 2015,SSA,22763414.0,0.0,0.0,0.0,0.0
CMR,Oct 2015,SSA,22763414.0,0.0,0.0,0.0,0.0
CMR,Nov 2015,SSA,22763414.0,0.0,0.0,0.0,0.0
CMR,Dec 2015,SSA,22763414.0,0.0,0.0,0.0,0.0
CMR,Jan 2016,SSA,23454161.0,0.0,0.0,0.0,0.0
CMR,Feb 2016,SSA,23454161.0,0.0,0.0,0.0,0.0
CMR,Mar 2016,SSA,23454161.0,0.0,0.0,0.0,0.0
CMR,Apr 2016,SSA,23454161.0,0.0,0.0,0.0,0.0
CMR,May 2016,SSA,23454161.0,0.0,0.0,0.0,0.0
CMR,Jun 2016,SSA,23454161.0,0.0,0.0,0.0,0.0
CMR,Jul 2016,SSA,23454161.0,0.0,0.0,0.0,0.0
CMR,Aug 2016,SSA,23454161.0,0.0,0.0,0.0,0.0
CMR,Sep 2016,SSA,23454161.0,0.0,0.0,0.0,0.0
CMR,Oct 2016,SSA,23454161.0,0.0,0.0,0.0,0.0
CMR,Nov 2016,SSA,23454161.0,0.0,0.0,0.0,0.0
CMR,Dec 2016,SSA,23454161.0,0.0,0.0,0.0,0.0
CMR,Jan 2017,SSA,24128601.0,0.0,0.0,0.0,0.0
CMR,Feb 2017,SSA,24128601.0,0.0,0.0,0.0,0.0
CMR,Mar 2017,SSA,24128601.0,0.0,0.0,0.0,0.0
CMR,Apr 2017,SSA,24128601.0,0.0,0.0,0.0,0.0
CMR,May 2017,SSA,24128601.0,0.0,0.0,0.0,0.0
CMR,Jun 2017,SSA,24128601.0,0.0,0.0,0.0,0.0
CMR,Jul 2017,SSA,24128601.0,0.0,0.0,0.0,0.0
CMR,Aug 2017,SSA,24128601.0,0.0,0.0,0.0,0.0
CMR,Sep 2017,SSA,24128601.0,0.0,0.0,0.0,0.0
CMR,Oct 2017,SSA,24128601.0,0.0,0.0,0.0,0.0
CMR,Nov 2017,SSA,24128601.0,0.0,0.0,0.0,0.0
CMR,Dec 2017,SSA,24128601.0,0.0,0.0,0.0,0.0
CMR,Jan 2018,SSA,24806383.0,0.0,0.0,0.0,0.0
CMR,Feb 2018,SSA,24806383.0,0.0,0.0,0.0,0.0
CMR,Mar 2018,SSA,24806383.0,0.0,0.0,0.0,0.0
CMR,Apr 2018,SSA,24806383.0,0.0,1.0,0.0,0.0
CMR,May 2018,SSA,24806383.0,0.0,1.0,0.0,0.0
CMR,Jun 2018,SSA,24806383.0,0.0,1.0,0.0,0.0
CMR,Jul 2018,SSA,24806383.0,0.0,1.0,0.0,0.0
CMR,Aug 2018,SSA,24806383.0,0.0,1.0,0.0,0.0
CMR,Sep 2018,SSA,24806383.0,0.0,1.0,0.0,0.0
CMR,Oct 2018,SSA,24806383.0,0.0,1.0,1.0,0.0
CMR,Nov 2018,SSA,24806383.0,0.0,0.0,0.0,0.0
CMR,Dec 2018,SSA,24806383.0,0.0,0.0,0.0,0.0
CMR,Jan 2019,SSA,25506095.0,0.0,0.0,0.0,0.0
CMR,Feb 2019,SSA,25506095.0,0.0,0.0,0.0,0.0
CMR,Mar 2019,SSA,25506095.0,0.0,0.0,0.0,0.0
CMR,Apr 2019,SSA,25506095.0,0.0,0.0,0.0,0.0
CMR,May 2019,SSA,25506095.0,0.0,0.0,0.0,0.0
CMR,Jun 2019,SSA,25506095.0,0.0,0.0,0.0,0.0
CMR,Jul 2019,SSA,25506095.0,0.0,0.0,0.0,0.0
CMR,Aug 2019,SSA,25506095.0,0.0,0.0,0.0,0.0
CMR,Sep 2019,SSA,25506095.0,0.0,0.0,0.0,0.0
CMR,Oct 2019,SSA,25506095.0,0.0,0.0,0.0,0.0
CMR,Nov 2019,SSA,25506095.0,0.0,0.0,0.0,0.0
CMR,Dec 2019,SSA,25506095.0,0.0,0.0,0.0,0.0
CMR,Jan 2020,SSA,26210558.0,0.0,0.0,0.0,0.0
CMR,Feb 2020,SSA,26210558.0,0.0,0.0,0.0,0.0
CMR,Mar 2020,SSA,26210558.0,0.0,0.0,0.0,0.0
CMR,Apr 2020,SSA,26210558.0,0.0,0.0,0.0,0.0
CMR,May 2020,SSA,26210558.0,0.0,0.0,0.0,0.0
CMR,Jun 2020,SSA,26210558.0,0.0,0.0,0.0,0.0
CMR,Jul 2020,SSA,26210558.0,0.0,0.0,0.0,0.0
CMR,Aug 2020,SSA,26210558.0,0.0,0.0,0.0,0.0
CMR,Sep 2020,SSA,26210558.0,0.0,0.0,0.0,0.0
CMR,Oct 2020,SSA,26210558.0,0.0,0.0,0.0,0.0
CMR,Nov 2020,SSA,26210558.0,0.0,0.0,0.0,0.0
CMR,Dec 2020,SSA,26210558.0,0.0,0.0,0.0,0.0
CMR,Jan 2021,SSA,26915758.0,0.0,0.0,0.0,0.0
CMR,Feb 2021,SSA,26915758.0,0.0,0.0,0.0,0.0
CMR,Mar 2021,SSA,26915758.0,0.0,0.0,0.0,0.0
CMR,Apr 2021,SSA,26915758.0,0.0,0.0,0.0,0.0
CMR,May 2021,SSA,26915758.0,0.0,0.0,0.0,0.0
CMR,Jun 2021,SSA,26915758.0,0.0,0.0,0.0,0.0
CMR,Jul 2021,SSA,26915758.0,0.0,0.0,0.0,0.0
CMR,Aug 2021,SSA,26915758.0,0.0,0.0,0.0,0.0
CMR,Sep 2021,SSA,26915758.0,,,,
CMR,Oct 2021,SSA,26915758.0,,,,
CMR,Nov 2021,SSA,26915758.0,,,,
CMR,Dec 2021,SSA,26915758.0,,,,
CMR,Jan 2022,SSA,27632771.0,,,,
CMR,Feb 2022,SSA,27632771.0,,,,
CMR,Mar 2022,SSA,27632771.0,,,,
CMR,Apr 2022,SSA,27632771.0,,,,
CMR,May 2022,SSA,27632771.0,,,,
CMR,Jun 2022,SSA,27632771.0,,,,
CMR,Jul 2022,SSA,27632771.0,,,,
CMR,Aug 2022,SSA,27632771.0,,,,
CMR,Sep 2022,SSA,27632771.0,,,,
CMR,Oct 2022,SSA,27632771.0,,,,
CMR,Nov 2022,SSA,27632771.0,,,,
CMR,Dec 2022,SSA,27632771.0,,,,
CMR,Jan 2023,SSA,28372687.0,,,,
CMR,Feb 2023,SSA,28372687.0,,,,
CMR,Mar 2023,SSA,28372687.0,,,,
CMR,Apr 2023,SSA,28372687.0,,,,
CMR,May 2023,SSA,28372687.0,,,,
CMR,Jun 2023,SSA,28372687.0,,,,
CMR,Jul 2023,SSA,28372687.0,,,,
CMR,Aug 2023,SSA,28372687.0,,,,
CMR,Sep 2023,SSA,28372687.0,,,,
CMR,Oct 2023,SSA,28372687.0,,,,
CMR,Nov 2023,SSA,28372687.0,,,,
CMR,Dec 2023,SSA,28372687.0,,,,
CMR,Jan 2024,SSA,28372687.0,,,,
CMR,Feb 2024,SSA,28372687.0,,,,
CMR,Mar 2024,SSA,28372687.0,,,,
CMR,Apr 2024,SSA,28372687.0,,,,
CMR,May 2024,SSA,28372687.0,,,,
CMR,Jun 2024,SSA,28372687.0,,,,
CMR,Jul 2024,SSA,28372687.0,,,,
CMR,Aug 2024,SSA,28372687.0,,,,
CMR,Sep 2024,SSA,28372687.0,,,,
CMR,Oct 2024,SSA,28372687.0,,,,
CMR,Nov 2024,SSA,28372687.0,,,,
CMR,Dec 2024,SSA,28372687.0,,,,
CMR,Jan 2025,SSA,28372687.0,,,,
CMR,Feb 2025,SSA,28372687.0,,,,
CMR,Mar 2025,SSA,28372687.0,,,,
COD,Jan 1989,SSA,35486866.0,0.0,0.0,0.0,0.0
COD,Feb 1989,SSA,35486866.0,0.0,0.0,0.0,0.0
COD,Mar 1989,SSA,35486866.0,0.0,0.0,0.0,0.0
COD,Apr 1989,SSA,35486866.0,0.0,0.0,0.0,0.0
COD,May 1989,SSA,35486866.0,0.0,0.0,0.0,0.0
COD,Jun 1989,SSA,35486866.0,0.0,0.0,0.0,0.0
COD,Jul 1989,SSA,35486866.0,0.0,0.0,0.0,0.0
COD,Aug 1989,SSA,35486866.0,0.0,0.0,0.0,0.0
COD,Sep 1989,SSA,35486866.0,0.0,0.0,0.0,0.0
COD,Oct 1989,SSA,35486866.0,0.0,0.0,0.0,0.0
COD,Nov 1989,SSA,35486866.0,0.0,0.0,0.0,0.0
COD,Dec 1989,SSA,35486866.0,0.0,0.0,0.0,0.0
COD,Jan 1990,SSA,36684063.0,0.0,0.0,0.0,0.0
COD,Feb 1990,SSA,36684063.0,0.0,0.0,0.0,0.0
COD,Mar 1990,SSA,36684063.0,0.0,0.0,0.0,0.0
COD,Apr 1990,SSA,36684063.0,0.0,0.0,0.0,0.0
COD,May 1990,SSA,36684063.0,0.0,0.0,0.0,0.0
COD,Jun 1990,SSA,36684063.0,0.0,0.0,0.0,0.0
COD,Jul 1990,SSA,36684063.0,0.0,0.0,0.0,0.0
COD,Aug 1990,SSA,36684063.0,0.0,0.0,0.0,0.0
COD,Sep 1990,SSA,36684063.0,0.0,0.0,0.0,0.0
COD,Oct 1990,SSA,36684063.0,0.0,0.0,0.0,0.0
COD,Nov 1990,SSA,36684063.0,0.0,0.0,0.0,0.0
COD,Dec 1990,SSA,36684063.0,0.0,0.0,0.0,0.0
COD,Jan 1991,SSA,37925817.0,0.0,0.0,0.0,0.0
COD,Feb 1991,SSA,37925817.0,0.0,0.0,0.0,0.0
COD,Mar 1991,SSA,37925817.0,0.0,0.0,0.0,0.0
COD,Apr 1991,SSA,37925817.0,0.0,0.0,0.0,0.0
COD,May 1991,SSA,37925817.0,0.0,0.0,0.0,0.0
COD,Jun 1991,SSA,37925817.0,0.0,0.0,0.0,0.0
COD,Jul 1991,SSA,37925817.0,0.0,0.0,0.0,0.0
COD,Aug 1991,SSA,37925817.0,0.0,0.0,0.0,0.0
COD,Sep 1991,SSA,37925817.0,0.0,0.0,0.0,0.0
COD,Oct 1991,SSA,37925817.0,0.0,0.0,0.0,0.0
COD,Nov 1991,SSA,37925817.0,0.0,0.0,0.0,0.0
COD,Dec 1991,SSA,37925817.0,0.0,0.0,0.0,0.0
COD,Jan 1992,SSA,39228910.0,0.0,0.0,0.0,0.0
COD,Feb 1992,SSA,39228910.0,0.0,0.0,0.0,0.0
COD,Mar 1992,SSA,39228910.0,0.0,0.0,0.0,0.0
COD,Apr 1992,SSA,39228910.0,0.0,0.0,0.0,0.0
COD,May 1992,SSA,39228910.0,0.0,0.0,0.0,0.0
COD,Jun 1992,SSA,39228910.0,0.0,0.0,0.0,0.0
COD,Jul 1992,SSA,39228910.0,0.0,0.0,0.0,0.0
COD,Aug 1992,SSA,39228910.0,0.0,0.0,0.0,0.0
COD,Sep 1992,SSA,39228910.0,0.0,0.0,0.0,0.0
COD,Oct 1992,SSA,39228910.0,0.0,0.0,0.0,0.0
COD,Nov 1992,SSA,39228910.0,0.0,0.0,0.0,0.0
COD,Dec 1992,SSA,39228910.0,0.0,0.0,0.0,0.0
COD,Jan 1993,SSA,40656336.0,0.0,1.0,0.0,0.0
COD,Feb 1993,SSA,40656336.0,0.0,1.0,0.0,0.0
COD,Mar 1993,SSA,40656336.0,0.0,1.0,0.0,0.0
COD,Apr 1993,SSA,40656336.0,0.0,1.0,0.0,0.0
COD,May 1993,SSA,40656336.0,0.0,1.0,0.0,0.0
COD,Jun 1993,SSA,40656336.0,0.0,1.0,0.0,0.0
COD,Jul 1993,SSA,40656336.0,0.0,1.0,0.0,0.0
COD,Aug 1993,SSA,40656336.0,1.0,0.0,0.0,0.0
COD,Sep 1993,SSA,40656336.0,1.0,0.0,0.0,0.0
COD,Oct 1993,SSA,40656336.0,1.0,0.0,0.0,0.0
COD,Nov 1993,SSA,40656336.0,1.0,0.0,0.0,0.0
COD,Dec 1993,SSA,40656336.0,1.0,0.0,0.0,0.0
COD,Jan 1994,SSA,42626876.0,1.0,0.0,0.0,0.0
COD,Feb 1994,SSA,42626876.0,0.0,0.0,0.0,0.0
COD,Mar 1994,SSA,42626876.0,0.0,0.0,0.0,0.0
COD,Apr 1994,SSA,42626876.0,0.0,0.0,0.0,0.0
COD,May 1994,SSA,42626876.0,0.0,0.0,0.0,0.0
COD,Jun 1994,SSA,42626876.0,0.0,0.0,0.0,0.0
COD,Jul 1994,SSA,42626876.0,0.0,0.0,0.0,0.0
COD,Aug 1994,SSA,42626876.0,0.0,0.0,0.0,0.0
COD,Sep 1994,SSA,42626876.0,0.0,0.0,0.0,0.0
COD,Oct 1994,SSA,42626876.0,0.0,0.0,0.0,0.0
COD,Nov 1994,SSA,42626876.0,0.0,0.0,0.0,0.0
COD,Dec 1994,SSA,42626876.0,0.0,0.0,0.0,0.0
COD,Jan 1995,SSA,44433704.0,0.0,1.0,0.0,1.0
COD,Feb 1995,SSA,44433704.0,0.0,1.0,0.0,1.0
COD,Mar 1995,SSA,44433704.0,0.0,1.0,0.0,1.0
COD,Apr 1995,SSA,44433704.0,0.0,1.0,0.0,1.0
COD,May 1995,SSA,44433704.0,0.0,1.0,0.0,1.0
COD,Jun 1995,SSA,44433704.0,1.0,0.0,0.0,0.0
COD,Jul 1995,SSA,44433704.0,1.0,0.0,0.0,0.0
COD,Aug 1995,SSA,44433704.0,1.0,0.0,0.0,0.0
COD,Sep 1995,SSA,44433704.0,1.0,0.0,0.0,0.0
COD,Oct 1995,SSA,44433704.0,1.0,0.0,0.0,0.0
COD,Nov 1995,SSA,44433704.0,1.0,0.0,0.0,0.0
COD,Dec 1995,SSA,44433704.0,0.0,0.0,0.0,0.0
COD,Jan 1996,SSA,45296124.0,0.0,0.0,0.0,0.0
COD,Feb 1996,SSA,45296124.0,0.0,0.0,0.0,0.0
COD,Mar 1996,SSA,45296124.0,0.0,0.0,0.0,0.0
COD,Apr 1996,SSA,45296124.0,0.0,0.0,0.0,0.0
COD,May 1996,SSA,45296124.0,0.0,0.0,0.0,0.0
COD,Jun 1996,SSA,45296124.0,0.0,0.0,0.0,0.0
COD,Jul 1996,SSA,45296124.0,0.0,0.0,0.0,0.0
COD,Aug 1996,SSA,45296124.0,0.0,0.0,0.0,0.0
COD,Sep 1996,SSA,45296124.0,0.0,0.0,0.0,0.0
COD,Oct 1996,SSA,45296124.0,0.0,0.0,0.0,0.0
COD,Nov 1996,SSA,45296124.0,0.0,1.0,0.0,1.0
COD,Dec 1996,SSA,45296124.0,0.0,1.0,0.0,1.0
COD,Jan 1997,SSA,46029902.0,0.0,1.0,0.0,1.0
COD,Feb 1997,SSA,46029902.0,0.0,1.0,0.0,1.0
COD,Mar 1997,SSA,46029902.0,0.0,1.0,0.0,1.0
COD,Apr 1997,SSA,46029902.0,0.0,1.0,0.0,1.0
COD,May 1997,SSA,46029902.0,1.0,1.0,0.0,1.0
COD,Jun 1997,SSA,46029902.0,1.0,0.0,0.0,0.0
COD,Jul 1997,SSA,46029902.0,1.0,0.0,0.0,0.0
COD,Aug 1997,SSA,46029902.0,1.0,0.0,0.0,0.0
COD,Sep 1997,SSA,46029902.0,1.0,0.0,0.0,0.0
COD,Oct 1997,SSA,46029902.0,1.0,0.0,0.0,0.0
COD,Nov 1997,SSA,46029902.0,1.0,0.0,0.0,0.0
COD,Dec 1997,SSA,46029902.0,0.0,0.0,0.0,0.0
COD,Jan 1998,SSA,47297600.0,0.0,0.0,0.0,0.0
COD,Feb 1998,SSA,47297600.0,0.0,0.0,0.0,0.0
COD,Mar 1998,SSA,47297600.0,0.0,0.0,0.0,0.0
COD,Apr 1998,SSA,47297600.0,0.0,0.0,0.0,0.0
COD,May 1998,SSA,47297600.0,0.0,0.0,0.0,0.0
COD,Jun 1998,SSA,47297600.0,0.0,0.0,0.0,0.0
COD,Jul 1998,SSA,47297600.0,0.0,0.0,0.0,0.0
COD,Aug 1998,SSA,47297600.0,0.0,0.0,0.0,0.0
COD,Sep 1998,SSA,47297600.0,0.0,0.0,0.0,0.0
COD,Oct 1998,SSA,47297600.0,0.0,1.0,0.0,1.0
COD,Nov 1998,SSA,47297600.0,0.0,1.0,0.0,1.0
COD,Dec 1998,SSA,47297600.0,0.0,1.0,0.0,1.0
COD,Jan 1999,SSA,48912971.0,0.0,1.0,0.0,1.0
COD,Feb 1999,SSA,48912971.0,0.0,1.0,0.0,1.0
COD,Mar 1999,SSA,48912971.0,0.0,1.0,0.0,1.0
COD,Apr 1999,SSA,48912971.0,0.0,1.0,0.0,1.0
COD,May 1999,SSA,48912971.0,1.0,0.0,0.0,0.0
COD,Jun 1999,SSA,48912971.0,1.0,0.0,0.0,0.0
COD,Jul 1999,SSA,48912971.0,1.0,0.0,0.0,0.0
COD,Aug 1999,SSA,48912971.0,1.0,0.0,0.0,0.0
COD,Sep 1999,SSA,48912971.0,1.0,0.0,0.0,0.0
COD,Oct 1999,SSA,48912971.0,1.0,0.0,0.0,0.0
COD,Nov 1999,SSA,48912971.0,0.0,0.0,0.0,0.0
COD,Dec 1999,SSA,48912971.0,0.0,0.0,0.0,0.0
COD,Jan 2000,SSA,50507442.0,0.0,0.0,0.0,0.0
COD,Feb 2000,SSA,50507442.0,0.0,0.0,0.0,0.0
COD,Mar 2000,SSA,50507442.0,0.0,0.0,0.0,0.0
COD,Apr 2000,SSA,50507442.0,0.0,0.0,0.0,0.0
COD,May 2000,SSA,50507442.0,0.0,0.0,0.0,0.0
COD,Jun 2000,SSA,50507442.0,0.0,0.0,0.0,0.0
COD,Jul 2000,SSA,50507442.0,0.0,0.0,0.0,0.0
COD,Aug 2000,SSA,50507442.0,0.0,0.0,0.0,0.0
COD,Sep 2000,SSA,50507442.0,0.0,0.0,0.0,0.0
COD,Oct 2000,SSA,50507442.0,0.0,0.0,0.0,0.0
COD,Nov 2000,SSA,50507442.0,0.0,0.0,0.0,0.0
COD,Dec 2000,SSA,50507442.0,0.0,0.0,0.0,0.0
COD,Jan 2001,SSA,52132646.0,0.0,0.0,0.0,0.0
COD,Feb 2001,SSA,52132646.0,0.0,0.0,0.0,0.0
COD,Mar 2001,SSA,52132646.0,0.0,0.0,0.0,0.0
COD,Apr 2001,SSA,52132646.0,0.0,0.0,0.0,0.0
COD,May 2001,SSA,52132646.0,0.0,0.0,0.0,0.0
COD,Jun 2001,SSA,52132646.0,0.0,0.0,0.0,0.0
COD,Jul 2001,SSA,52132646.0,0.0,0.0,0.0,0.0
COD,Aug 2001,SSA,52132646.0,0.0,0.0,0.0,0.0
COD,Sep 2001,SSA,52132646.0,0.0,0.0,0.0,0.0
COD,Oct 2001,SSA,52132646.0,0.0,0.0,0.0,0.0
COD,Nov 2001,SSA,52132646.0,0.0,0.0,0.0,0.0
COD,Dec 2001,SSA,52132646.0,0.0,0.0,0.0,0.0
COD,Jan 2002,SSA,53750524.0,0.0,0.0,0.0,0.0
COD,Feb 2002,SSA,53750524.0,0.0,0.0,0.0,0.0
COD,Mar 2002,SSA,53750524.0,0.0,0.0,0.0,0.0
COD,Apr 2002,SSA,53750524.0,0.0,0.0,0.0,0.0
COD,May 2002,SSA,53750524.0,0.0,0.0,0.0,0.0
COD,Jun 2002,SSA,53750524.0,0.0,0.0,0.0,0.0
COD,Jul 2002,SSA,53750524.0,0.0,0.0,0.0,0.0
COD,Aug 2002,SSA,53750524.0,0.0,0.0,0.0,0.0
COD,Sep 2002,SSA,53750524.0,0.0,0.0,0.0,0.0
COD,Oct 2002,SSA,53750524.0,0.0,0.0,0.0,0.0
COD,Nov 2002,SSA,53750524.0,0.0,0.0,0.0,0.0
COD,Dec 2002,SSA,53750524.0,0.0,0.0,0.0,0.0
COD,Jan 2003,SSA,55343867.0,0.0,0.0,0.0,0.0
COD,Feb 2003,SSA,55343867.0,0.0,0.0,0.0,0.0
COD,Mar 2003,SSA,55343867.0,0.0,0.0,0.0,0.0
COD,Apr 2003,SSA,55343867.0,0.0,0.0,0.0,0.0
COD,May 2003,SSA,55343867.0,0.0,0.0,0.0,0.0
COD,Jun 2003,SSA,55343867.0,0.0,0.0,0.0,0.0
COD,Jul 2003,SSA,55343867.0,0.0,0.0,0.0,0.0
COD,Aug 2003,SSA,55343867.0,0.0,0.0,0.0,0.0
COD,Sep 2003,SSA,55343867.0,0.0,0.0,0.0,0.0
COD,Oct 2003,SSA,55343867.0,0.0,0.0,0.0,0.0
COD,Nov 2003,SSA,55343867.0,0.0,0.0,0.0,0.0
