iso3,yearmon,region_code,pop,VDEM_deliberative,VDEM_egalitarian,VDEM_electoral,VDEM_liberal,VDEM_participatory
ERI,Oct 1999,SSA,2212780.0,0.052,0.167,0.122,0.031,0.018
ERI,Nov 1999,SSA,2212780.0,0.052,0.167,0.122,0.031,0.018
ERI,Dec 1999,SSA,2212780.0,0.052,0.167,0.122,0.031,0.018
ERI,Jan 2000,SSA,2247031.0,0.039,0.165,0.121,0.027,0.014
ERI,Feb 2000,SSA,2247031.0,0.039,0.165,0.121,0.027,0.014
ERI,Mar 2000,SSA,2247031.0,0.039,0.165,0.121,0.027,0.014
ERI,Apr 2000,SSA,2247031.0,0.039,0.165,0.121,0.027,0.014
ERI,May 2000,SSA,2247031.0,0.039,0.165,0.121,0.027,0.014
ERI,Jun 2000,SSA,2247031.0,0.039,0.165,0.121,0.027,0.014
ERI,Jul 2000,SSA,2247031.0,0.039,0.165,0.121,0.027,0.014
ERI,Aug 2000,SSA,2247031.0,0.039,0.165,0.121,0.027,0.014
ERI,Sep 2000,SSA,2247031.0,0.039,0.165,0.121,0.027,0.014
ERI,Oct 2000,SSA,2247031.0,0.039,0.165,0.121,0.027,0.014
ERI,Nov 2000,SSA,2247031.0,0.039,0.165,0.121,0.027,0.014
ERI,Dec 2000,SSA,2247031.0,0.039,0.165,0.121,0.027,0.014
ERI,Jan 2001,SSA,2312079.0,0.037,0.161,0.103,0.017,0.012
ERI,Feb 2001,SSA,2312079.0,0.037,0.161,0.103,0.017,0.012
ERI,Mar 2001,SSA,2312079.0,0.037,0.161,0.103,0.017,0.012
ERI,Apr 2001,SSA,2312079.0,0.037,0.161,0.103,0.017,0.012
ERI,May 2001,SSA,2312079.0,0.037,0.161,0.103,0.017,0.012
ERI,Jun 2001,SSA,2312079.0,0.037,0.161,0.103,0.017,0.012
ERI,Jul 2001,SSA,2312079.0,0.037,0.161,0.103,0.017,0.012
ERI,Aug 2001,SSA,2312079.0,0.037,0.161,0.103,0.017,0.012
ERI,Sep 2001,SSA,2312079.0,0.037,0.161,0.103,0.017,0.012
ERI,Oct 2001,SSA,2312079.0,0.037,0.161,0.103,0.017,0.012
ERI,Nov 2001,SSA,2312079.0,0.037,0.161,0.103,0.017,0.012
ERI,Dec 2001,SSA,2312079.0,0.037,0.161,0.103,0.017,0.012
ERI,Jan 2002,SSA,2392978.0,0.025,0.15,0.084,0.011,0.01
ERI,Feb 2002,SSA,2392978.0,0.025,0.15,0.084,0.011,0.01
ERI,Mar 2002,SSA,2392978.0,0.025,0.15,0.084,0.011,0.01
ERI,Apr 2002,SSA,2392978.0,0.025,0.15,0.084,0.011,0.01
ERI,May 2002,SSA,2392978.0,0.025,0.15,0.084,0.011,0.01
ERI,Jun 2002,SSA,2392978.0,0.025,0.15,0.084,0.011,0.01
ERI,Jul 2002,SSA,2392978.0,0.025,0.15,0.084,0.011,0.01
ERI,Aug 2002,SSA,2392978.0,0.025,0.15,0.084,0.011,0.01
ERI,Sep 2002,SSA,2392978.0,0.025,0.15,0.084,0.011,0.01
ERI,Oct 2002,SSA,2392978.0,0.025,0.15,0.084,0.011,0.01
ERI,Nov 2002,SSA,2392978.0,0.025,0.15,0.084,0.011,0.01
ERI,Dec 2002,SSA,2392978.0,0.025,0.15,0.084,0.011,0.01
ERI,Jan 2003,SSA,2493903.0,0.024,0.147,0.068,0.006,0.009
ERI,Feb 2003,SSA,2493903.0,0.024,0.147,0.068,0.006,0.009
ERI,Mar 2003,SSA,2493903.0,0.024,0.147,0.068,0.006,0.009
ERI,Apr 2003,SSA,2493903.0,0.024,0.147,0.068,0.006,0.009
ERI,May 2003,SSA,2493903.0,0.024,0.147,0.068,0.006,0.009
ERI,Jun 2003,SSA,2493903.0,0.024,0.147,0.068,0.006,0.009
ERI,Jul 2003,SSA,2493903.0,0.024,0.147,0.068,0.006,0.009
ERI,Aug 2003,SSA,2493903.0,0.024,0.147,0.068,0.006,0.009
ERI,Sep 2003,SSA,2493903.0,0.024,0.147,0.068,0.006,0.009
ERI,Oct 2003,SSA,2493903.0,0.024,0.147,0.068,0.006,0.009
ERI,Nov 2003,SSA,2493903.0,0.024,0.147,0.068,0.006,0.009
ERI,Dec 2003,SSA,2493903.0,0.024,0.147,0.068,0.006,0.009
ERI,Jan 2004,SSA,2598284.0,0.024,0.147,0.068,0.006,0.009
ERI,Feb 2004,SSA,2598284.0,0.024,0.147,0.068,0.006,0.009
ERI,Mar 2004,SSA,2598284.0,0.024,0.147,0.068,0.006,0.009
ERI,Apr 2004,SSA,2598284.0,0.024,0.147,0.068,0.006,0.009
ERI,May 2004,SSA,2598284.0,0.024,0.147,0.068,0.006,0.009
ERI,Jun 2004,SSA,2598284.0,0.024,0.147,0.068,0.006,0.009
ERI,Jul 2004,SSA,2598284.0,0.024,0.147,0.068,0.006,0.009
ERI,Aug 2004,SSA,2598284.0,0.024,0.147,0.068,0.006,0.009
ERI,Sep 2004,SSA,2598284.0,0.024,0.147,0.068,0.006,0.009
ERI,Oct 2004,SSA,2598284.0,0.024,0.147,0.068,0.006,0.009
ERI,Nov 2004,SSA,2598284.0,0.024,0.147,0.068,0.006,0.009
ERI,Dec 2004,SSA,2598284.0,0.024,0.147,0.068,0.006,0.009
ERI,Jan 2005,SSA,2661215.0,0.024,0.147,0.068,0.005,0.009
ERI,Feb 2005,SSA,2661215.0,0.024,0.147,0.068,0.005,0.009
ERI,Mar 2005,SSA,2661215.0,0.024,0.147,0.068,0.005,0.009
ERI,Apr 2005,SSA,2661215.0,0.024,0.147,0.068,0.005,0.009
ERI,May 2005,SSA,2661215.0,0.024,0.147,0.068,0.005,0.009
ERI,Jun 2005,SSA,2661215.0,0.024,0.147,0.068,0.005,0.009
ERI,Jul 2005,SSA,2661215.0,0.024,0.147,0.068,0.005,0.009
ERI,Aug 2005,SSA,2661215.0,0.024,0.147,0.068,0.005,0.009
ERI,Sep 2005,SSA,2661215.0,0.024,0.147,0.068,0.005,0.009
ERI,Oct 2005,SSA,2661215.0,0.024,0.147,0.068,0.005,0.009
ERI,Nov 2005,SSA,2661215.0,0.024,0.147,0.068,0.005,0.009
ERI,Dec 2005,SSA,2661215.0,0.024,0.147,0.068,0.005,0.009
ERI,Jan 2006,SSA,2703502.0,0.024,0.147,0.068,0.005,0.009
ERI,Feb 2006,SSA,2703502.0,0.024,0.147,0.068,0.005,0.009
ERI,Mar 2006,SSA,2703502.0,0.024,0.147,0.068,0.005,0.009
ERI,Apr 2006,SSA,2703502.0,0.024,0.147,0.068,0.005,0.009
ERI,May 2006,SSA,2703502.0,0.024,0.147,0.068,0.005,0.009
ERI,Jun 2006,SSA,2703502.0,0.024,0.147,0.068,0.005,0.009
ERI,Jul 2006,SSA,2703502.0,0.024,0.147,0.068,0.005,0.009
ERI,Aug 2006,SSA,2703502.0,0.024,0.147,0.068,0.005,0.009
ERI,Sep 2006,SSA,2703502.0,0.024,0.147,0.068,0.005,0.009
ERI,Oct 2006,SSA,2703502.0,0.024,0.147,0.068,0.005,0.009
ERI,Nov 2006,SSA,2703502.0,0.024,0.147,0.068,0.005,0.009
ERI,Dec 2006,SSA,2703502.0,0.024,0.147,0.068,0.005,0.009
ERI,Jan 2007,SSA,2743222.0,0.024,0.147,0.068,0.005,0.009
ERI,Feb 2007,SSA,2743222.0,0.024,0.147,0.068,0.005,0.009
ERI,Mar 2007,SSA,2743222.0,0.024,0.147,0.068,0.005,0.009
ERI,Apr 2007,SSA,2743222.0,0.024,0.147,0.068,0.005,0.009
ERI,May 2007,SSA,2743222.0,0.024,0.147,0.068,0.005,0.009
ERI,Jun 2007,SSA,2743222.0,0.024,0.147,0.068,0.005,0.009
ERI,Jul 2007,SSA,2743222.0,0.024,0.147,0.068,0.005,0.009
ERI,Aug 2007,SSA,2743222.0,0.024,0.147,0.068,0.005,0.009
ERI,Sep 2007,SSA,2743222.0,0.024,0.147,0.068,0.005,0.009
ERI,Oct 2007,SSA,2743222.0,0.024,0.147,0.068,0.005,0.009
ERI,Nov 2007,SSA,2743222.0,0.024,0.147,0.068,0.005,0.009
ERI,Dec 2007,SSA,2743222.0,0.024,0.147,0.068,0.005,0.009
ERI,Jan 2008,SSA,2816327.0,0.024,0.147,0.068,0.005,0.009
ERI,Feb 2008,SSA,2816327.0,0.024,0.147,0.068,0.005,0.009
ERI,Mar 2008,SSA,2816327.0,0.024,0.147,0.068,0.005,0.009
ERI,Apr 2008,SSA,2816327.0,0.024,0.147,0.068,0.005,0.009
ERI,May 2008,SSA,2816327.0,0.024,0.147,0.068,0.005,0.009
ERI,Jun 2008,SSA,2816327.0,0.024,0.147,0.068,0.005,0.009
ERI,Jul 2008,SSA,2816327.0,0.024,0.147,0.068,0.005,0.009
ERI,Aug 2008,SSA,2816327.0,0.024,0.147,0.068,0.005,0.009
ERI,Sep 2008,SSA,2816327.0,0.024,0.147,0.068,0.005,0.009
ERI,Oct 2008,SSA,2816327.0,0.024,0.147,0.068,0.005,0.009
ERI,Nov 2008,SSA,2816327.0,0.024,0.147,0.068,0.005,0.009
ERI,Dec 2008,SSA,2816327.0,0.024,0.147,0.068,0.005,0.009
ERI,Jan 2009,SSA,2887885.0,0.024,0.147,0.068,0.005,0.009
ERI,Feb 2009,SSA,2887885.0,0.024,0.147,0.068,0.005,0.009
ERI,Mar 2009,SSA,2887885.0,0.024,0.147,0.068,0.005,0.009
ERI,Apr 2009,SSA,2887885.0,0.024,0.147,0.068,0.005,0.009
ERI,May 2009,SSA,2887885.0,0.024,0.147,0.068,0.005,0.009
ERI,Jun 2009,SSA,2887885.0,0.024,0.147,0.068,0.005,0.009
ERI,Jul 2009,SSA,2887885.0,0.024,0.147,0.068,0.005,0.009
ERI,Aug 2009,SSA,2887885.0,0.024,0.147,0.068,0.005,0.009
ERI,Sep 2009,SSA,2887885.0,0.024,0.147,0.068,0.005,0.009
ERI,Oct 2009,SSA,2887885.0,0.024,0.147,0.068,0.005,0.009
ERI,Nov 2009,SSA,2887885.0,0.024,0.147,0.068,0.005,0.009
ERI,Dec 2009,SSA,2887885.0,0.024,0.147,0.068,0.005,0.009
ERI,Jan 2010,SSA,2945186.0,0.024,0.148,0.068,0.005,0.009
ERI,Feb 2010,SSA,2945186.0,0.024,0.148,0.068,0.005,0.009
ERI,Mar 2010,SSA,2945186.0,0.024,0.148,0.068,0.005,0.009
ERI,Apr 2010,SSA,2945186.0,0.024,0.148,0.068,0.005,0.009
ERI,May 2010,SSA,2945186.0,0.024,0.148,0.068,0.005,0.009
ERI,Jun 2010,SSA,2945186.0,0.024,0.148,0.068,0.005,0.009
ERI,Jul 2010,SSA,2945186.0,0.024,0.148,0.068,0.005,0.009
ERI,Aug 2010,SSA,2945186.0,0.024,0.148,0.068,0.005,0.009
ERI,Sep 2010,SSA,2945186.0,0.024,0.148,0.068,0.005,0.009
ERI,Oct 2010,SSA,2945186.0,0.024,0.148,0.068,0.005,0.009
ERI,Nov 2010,SSA,2945186.0,0.024,0.148,0.068,0.005,0.009
ERI,Dec 2010,SSA,2945186.0,0.024,0.148,0.068,0.005,0.009
ERI,Jan 2011,SSA,2998485.0,0.024,0.148,0.068,0.005,0.009
ERI,Feb 2011,SSA,2998485.0,0.024,0.148,0.068,0.005,0.009
ERI,Mar 2011,SSA,2998485.0,0.024,0.148,0.068,0.005,0.009
ERI,Apr 2011,SSA,2998485.0,0.024,0.148,0.068,0.005,0.009
ERI,May 2011,SSA,2998485.0,0.024,0.148,0.068,0.005,0.009
ERI,Jun 2011,SSA,2998485.0,0.024,0.148,0.068,0.005,0.009
ERI,Jul 2011,SSA,2998485.0,0.024,0.148,0.068,0.005,0.009
ERI,Aug 2011,SSA,2998485.0,0.024,0.148,0.068,0.005,0.009
ERI,Sep 2011,SSA,2998485.0,0.024,0.148,0.068,0.005,0.009
ERI,Oct 2011,SSA,2998485.0,0.024,0.148,0.068,0.005,0.009
ERI,Nov 2011,SSA,2998485.0,0.024,0.148,0.068,0.005,0.009
ERI,Dec 2011,SSA,2998485.0,0.024,0.148,0.068,0.005,0.009
ERI,Jan 2012,SSA,3036988.0,0.024,0.147,0.068,0.005,0.009
ERI,Feb 2012,SSA,3036988.0,0.024,0.147,0.068,0.005,0.009
ERI,Mar 2012,SSA,3036988.0,0.024,0.147,0.068,0.005,0.009
ERI,Apr 2012,SSA,3036988.0,0.024,0.147,0.068,0.005,0.009
ERI,May 2012,SSA,3036988.0,0.024,0.147,0.068,0.005,0.009
ERI,Jun 2012,SSA,3036988.0,0.024,0.147,0.068,0.005,0.009
ERI,Jul 2012,SSA,3036988.0,0.024,0.147,0.068,0.005,0.009
ERI,Aug 2012,SSA,3036988.0,0.024,0.147,0.068,0.005,0.009
ERI,Sep 2012,SSA,3036988.0,0.024,0.147,0.068,0.005,0.009
ERI,Oct 2012,SSA,3036988.0,0.024,0.147,0.068,0.005,0.009
ERI,Nov 2012,SSA,3036988.0,0.024,0.147,0.068,0.005,0.009
ERI,Dec 2012,SSA,3036988.0,0.024,0.147,0.068,0.005,0.009
ERI,Jan 2013,SSA,3074360.0,0.02,0.161,0.07,0.006,0.009
ERI,Feb 2013,SSA,3074360.0,0.02,0.161,0.07,0.006,0.009
ERI,Mar 2013,SSA,3074360.0,0.02,0.161,0.07,0.006,0.009
ERI,Apr 2013,SSA,3074360.0,0.02,0.161,0.07,0.006,0.009
ERI,May 2013,SSA,3074360.0,0.02,0.161,0.07,0.006,0.009
ERI,Jun 2013,SSA,3074360.0,0.02,0.161,0.07,0.006,0.009
ERI,Jul 2013,SSA,3074360.0,0.02,0.161,0.07,0.006,0.009
ERI,Aug 2013,SSA,3074360.0,0.02,0.161,0.07,0.006,0.009
ERI,Sep 2013,SSA,3074360.0,0.02,0.161,0.07,0.006,0.009
ERI,Oct 2013,SSA,3074360.0,0.02,0.161,0.07,0.006,0.009
ERI,Nov 2013,SSA,3074360.0,0.02,0.161,0.07,0.006,0.009
ERI,Dec 2013,SSA,3074360.0,0.02,0.161,0.07,0.006,0.009
ERI,Jan 2014,SSA,3095173.0,0.02,0.161,0.07,0.007,0.009
ERI,Feb 2014,SSA,3095173.0,0.02,0.161,0.07,0.007,0.009
ERI,Mar 2014,SSA,3095173.0,0.02,0.161,0.07,0.007,0.009
ERI,Apr 2014,SSA,3095173.0,0.02,0.161,0.07,0.007,0.009
ERI,May 2014,SSA,3095173.0,0.02,0.161,0.07,0.007,0.009
ERI,Jun 2014,SSA,3095173.0,0.02,0.161,0.07,0.007,0.009
ERI,Jul 2014,SSA,3095173.0,0.02,0.161,0.07,0.007,0.009
ERI,Aug 2014,SSA,3095173.0,0.02,0.161,0.07,0.007,0.009
ERI,Sep 2014,SSA,3095173.0,0.02,0.161,0.07,0.007,0.009
ERI,Oct 2014,SSA,3095173.0,0.02,0.161,0.07,0.007,0.009
ERI,Nov 2014,SSA,3095173.0,0.02,0.161,0.07,0.007,0.009
ERI,Dec 2014,SSA,3095173.0,0.02,0.161,0.07,0.007,0.009
ERI,Jan 2015,SSA,3105546.0,0.02,0.161,0.07,0.006,0.009
ERI,Feb 2015,SSA,3105546.0,0.02,0.161,0.07,0.006,0.009
ERI,Mar 2015,SSA,3105546.0,0.02,0.161,0.07,0.006,0.009
ERI,Apr 2015,SSA,3105546.0,0.02,0.161,0.07,0.006,0.009
ERI,May 2015,SSA,3105546.0,0.02,0.161,0.07,0.006,0.009
ERI,Jun 2015,SSA,3105546.0,0.02,0.161,0.07,0.006,0.009
ERI,Jul 2015,SSA,3105546.0,0.02,0.161,0.07,0.006,0.009
ERI,Aug 2015,SSA,3105546.0,0.02,0.161,0.07,0.006,0.009
ERI,Sep 2015,SSA,3105546.0,0.02,0.161,0.07,0.006,0.009
ERI,Oct 2015,SSA,3105546.0,0.02,0.161,0.07,0.006,0.009
ERI,Nov 2015,SSA,3105546.0,0.02,0.161,0.07,0.006,0.009
ERI,Dec 2015,SSA,3105546.0,0.02,0.161,0.07,0.006,0.009
ERI,Jan 2016,SSA,3124698.0,0.021,0.16,0.069,0.006,0.009
ERI,Feb 2016,SSA,3124698.0,0.021,0.16,0.069,0.006,0.009
ERI,Mar 2016,SSA,3124698.0,0.021,0.16,0.069,0.006,0.009
ERI,Apr 2016,SSA,3124698.0,0.021,0.16,0.069,0.006,0.009
ERI,May 2016,SSA,3124698.0,0.021,0.16,0.069,0.006,0.009
ERI,Jun 2016,SSA,3124698.0,0.021,0.16,0.069,0.006,0.009
ERI,Jul 2016,SSA,3124698.0,0.021,0.16,0.069,0.006,0.009
ERI,Aug 2016,SSA,3124698.0,0.021,0.16,0.069,0.006,0.009
ERI,Sep 2016,SSA,3124698.0,0.021,0.16,0.069,0.006,0.009
ERI,Oct 2016,SSA,3124698.0,0.021,0.16,0.069,0.006,0.009
ERI,Nov 2016,SSA,3124698.0,0.021,0.16,0.069,0.006,0.009
ERI,Dec 2016,SSA,3124698.0,0.021,0.16,0.069,0.006,0.009
ERI,Jan 2017,SSA,3150347.0,0.021,0.166,0.068,0.007,0.009
ERI,Feb 2017,SSA,3150347.0,0.021,0.166,0.068,0.007,0.009
ERI,Mar 2017,SSA,3150347.0,0.021,0.166,0.068,0.007,0.009
ERI,Apr 2017,SSA,3150347.0,0.021,0.166,0.068,0.007,0.009
ERI,May 2017,SSA,3150347.0,0.021,0.166,0.068,0.007,0.009
ERI,Jun 2017,SSA,3150347.0,0.021,0.166,0.068,0.007,0.009
ERI,Jul 2017,SSA,3150347.0,0.021,0.166,0.068,0.007,0.009
ERI,Aug 2017,SSA,3150347.0,0.021,0.166,0.068,0.007,0.009
ERI,Sep 2017,SSA,3150347.0,0.021,0.166,0.068,0.007,0.009
ERI,Oct 2017,SSA,3150347.0,0.021,0.166,0.068,0.007,0.009
ERI,Nov 2017,SSA,3150347.0,0.021,0.166,0.068,0.007,0.009
ERI,Dec 2017,SSA,3150347.0,0.021,0.166,0.068,0.007,0.009
ERI,Jan 2018,SSA,3192760.0,0.023,0.133,0.069,0.007,0.009
ERI,Feb 2018,SSA,3192760.0,0.023,0.133,0.069,0.007,0.009
ERI,Mar 2018,SSA,3192760.0,0.023,0.133,0.069,0.007,0.009
ERI,Apr 2018,SSA,3192760.0,0.023,0.133,0.069,0.007,0.009
ERI,May 2018,SSA,3192760.0,0.023,0.133,0.069,0.007,0.009
ERI,Jun 2018,SSA,3192760.0,0.023,0.133,0.069,0.007,0.009
ERI,Jul 2018,SSA,3192760.0,0.023,0.133,0.069,0.007,0.009
ERI,Aug 2018,SSA,3192760.0,0.023,0.133,0.069,0.007,0.009
ERI,Sep 2018,SSA,3192760.0,0.023,0.133,0.069,0.007,0.009
ERI,Oct 2018,SSA,3192760.0,0.023,0.133,0.069,0.007,0.009
ERI,Nov 2018,SSA,3192760.0,0.023,0.133,0.069,0.007,0.009
ERI,Dec 2018,SSA,3192760.0,0.023,0.133,0.069,0.007,0.009
ERI,Jan 2019,SSA,3240194.0,0.027,0.131,0.07,0.009,0.009
ERI,Feb 2019,SSA,3240194.0,0.027,0.131,0.07,0.009,0.009
ERI,Mar 2019,SSA,3240194.0,0.027,0.131,0.07,0.009,0.009
ERI,Apr 2019,SSA,3240194.0,0.027,0.131,0.07,0.009,0.009
ERI,May 2019,SSA,3240194.0,0.027,0.131,0.07,0.009,0.009
ERI,Jun 2019,SSA,3240194.0,0.027,0.131,0.07,0.009,0.009
ERI,Jul 2019,SSA,3240194.0,0.027,0.131,0.07,0.009,0.009
ERI,Aug 2019,SSA,3240194.0,0.027,0.131,0.07,0.009,0.009
ERI,Sep 2019,SSA,3240194.0,0.027,0.131,0.07,0.009,0.009
ERI,Oct 2019,SSA,3240194.0,0.027,0.131,0.07,0.009,0.009
ERI,Nov 2019,SSA,3240194.0,0.027,0.131,0.07,0.009,0.009
ERI,Dec 2019,SSA,3240194.0,0.027,0.131,0.07,0.009,0.009
ERI,Jan 2020,SSA,3291271.0,0.033,0.114,0.069,0.01,0.011
ERI,Feb 2020,SSA,3291271.0,0.033,0.114,0.069,0.01,0.011
ERI,Mar 2020,SSA,3291271.0,0.033,0.114,0.069,0.01,0.011
ERI,Apr 2020,SSA,3291271.0,0.033,0.114,0.069,0.01,0.011
ERI,May 2020,SSA,3291271.0,0.033,0.114,0.069,0.01,0.011
ERI,Jun 2020,SSA,3291271.0,0.033,0.114,0.069,0.01,0.011
ERI,Jul 2020,SSA,3291271.0,0.033,0.114,0.069,0.01,0.011
ERI,Aug 2020,SSA,3291271.0,0.033,0.114,0.069,0.01,0.011
ERI,Sep 2020,SSA,3291271.0,0.033,0.114,0.069,0.01,0.011
ERI,Oct 2020,SSA,3291271.0,0.033,0.114,0.069,0.01,0.011
ERI,Nov 2020,SSA,3291271.0,0.033,0.114,0.069,0.01,0.011
ERI,Dec 2020,SSA,3291271.0,0.033,0.114,0.069,0.01,0.011
ERI,Jan 2021,SSA,3350183.0,0.032,0.112,0.072,0.011,0.01
ERI,Feb 2021,SSA,3350183.0,0.032,0.112,0.072,0.011,0.01
ERI,Mar 2021,SSA,3350183.0,0.032,0.112,0.072,0.011,0.01
ERI,Apr 2021,SSA,3350183.0,0.032,0.112,0.072,0.011,0.01
ERI,May 2021,SSA,3350183.0,0.032,0.112,0.072,0.011,0.01
ERI,Jun 2021,SSA,3350183.0,0.032,0.112,0.072,0.011,0.01
ERI,Jul 2021,SSA,3350183.0,0.032,0.112,0.072,0.011,0.01
ERI,Aug 2021,SSA,3350183.0,0.032,0.112,0.072,0.011,0.01
ERI,Sep 2021,SSA,3350183.0,0.032,0.112,0.072,0.011,0.01
ERI,Oct 2021,SSA,3350183.0,0.032,0.112,0.072,0.011,0.01
ERI,Nov 2021,SSA,3350183.0,0.032,0.112,0.072,0.011,0.01
ERI,Dec 2021,SSA,3350183.0,0.032,0.112,0.072,0.011,0.01
ERI,Jan 2022,SSA,3409447.0,0.033,0.134,0.072,0.012,0.01
ERI,Feb 2022,SSA,3409447.0,0.033,0.134,0.072,0.012,0.01
ERI,Mar 2022,SSA,3409447.0,0.033,0.134,0.072,0.012,0.01
ERI,Apr 2022,SSA,3409447.0,0.033,0.134,0.072,0.012,0.01
ERI,May 2022,SSA,3409447.0,0.033,0.134,0.072,0.012,0.01
ERI,Jun 2022,SSA,3409447.0,0.033,0.134,0.072,0.012,0.01
ERI,Jul 2022,SSA,3409447.0,0.033,0.134,0.072,0.012,0.01
ERI,Aug 2022,SSA,3409447.0,0.033,0.134,0.072,0.012,0.01
ERI,Sep 2022,SSA,3409447.0,0.033,0.134,0.072,0.012,0.01
ERI,Oct 2022,SSA,3409447.0,0.033,0.134,0.072,0.012,0.01
ERI,Nov 2022,SSA,3409447.0,0.033,0.134,0.072,0.012,0.01
ERI,Dec 2022,SSA,3409447.0,0.033,0.134,0.072,0.012,0.01
ERI,Jan 2023,SSA,3470390.0,0.032,0.117,0.068,0.01,0.011
ERI,Feb 2023,SSA,3470390.0,0.032,0.117,0.068,0.01,0.011
ERI,Mar 2023,SSA,3470390.0,0.032,0.117,0.068,0.01,0.011
ERI,Apr 2023,SSA,3470390.0,0.032,0.117,0.068,0.01,0.011
ERI,May 2023,SSA,3470390.0,0.032,0.117,0.068,0.01,0.011
ERI,Jun 2023,SSA,3470390.0,0.032,0.117,0.068,0.01,0.011
ERI,Jul 2023,SSA,3470390.0,0.032,0.117,0.068,0.01,0.011
ERI,Aug 2023,SSA,3470390.0,0.032,0.117,0.068,0.01,0.011
ERI,Sep 2023,SSA,3470390.0,0.032,0.117,0.068,0.01,0.011
ERI,Oct 2023,SSA,3470390.0,0.032,0.117,0.068,0.01,0.011
ERI,Nov 2023,SSA,3470390.0,0.032,0.117,0.068,0.01,0.011
ERI,Dec 2023,SSA,3470390.0,0.032,0.117,0.068,0.01,0.011
ERI,Jan 2024,SSA,3470390.0,,,,,
ERI,Feb 2024,SSA,3470390.0,,,,,
ERI,Mar 2024,SSA,3470390.0,,,,,
ERI,Apr 2024,SSA,3470390.0,,,,,
ERI,May 2024,SSA,3470390.0,,,,,
ERI,Jun 2024,SSA,3470390.0,,,,,
ERI,Jul 2024,SSA,3470390.0,,,,,
ERI,Aug 2024,SSA,3470390.0,,,,,
ERI,Sep 2024,SSA,3470390.0,,,,,
ERI,Oct 2024,SSA,3470390.0,,,,,
ERI,Nov 2024,SSA,3470390.0,,,,,
ERI,Dec 2024,SSA,3470390.0,,,,,
ERI,Jan 2025,SSA,3470390.0,,,,,
ERI,Feb 2025,SSA,3470390.0,,,,,
ERI,Mar 2025,SSA,3470390.0,,,,,
ETH,Jan 1989,SSA,45879690.0,0.04,0.134,0.149,0.031,0.026
ETH,Feb 1989,SSA,45879690.0,0.04,0.134,0.149,0.031,0.026
ETH,Mar 1989,SSA,45879690.0,0.04,0.134,0.149,0.031,0.026
ETH,Apr 1989,SSA,45879690.0,0.04,0.134,0.149,0.031,0.026
ETH,May 1989,SSA,45879690.0,0.04,0.134,0.149,0.031,0.026
ETH,Jun 1989,SSA,45879690.0,0.04,0.134,0.149,0.031,0.026
ETH,Jul 1989,SSA,45879690.0,0.04,0.134,0.149,0.031,0.026
ETH,Aug 1989,SSA,45879690.0,0.04,0.134,0.149,0.031,0.026
ETH,Sep 1989,SSA,45879690.0,0.04,0.134,0.149,0.031,0.026
ETH,Oct 1989,SSA,45879690.0,0.04,0.134,0.149,0.031,0.026
ETH,Nov 1989,SSA,45879690.0,0.04,0.134,0.149,0.031,0.026
ETH,Dec 1989,SSA,45879690.0,0.04,0.134,0.149,0.031,0.026
ETH,Jan 1990,SSA,47609755.0,0.04,0.134,0.15,0.032,0.027
ETH,Feb 1990,SSA,47609755.0,0.04,0.134,0.15,0.032,0.027
ETH,Mar 1990,SSA,47609755.0,0.04,0.134,0.15,0.032,0.027
ETH,Apr 1990,SSA,47609755.0,0.04,0.134,0.15,0.032,0.027
ETH,May 1990,SSA,47609755.0,0.04,0.134,0.15,0.032,0.027
ETH,Jun 1990,SSA,47609755.0,0.04,0.134,0.15,0.032,0.027
ETH,Jul 1990,SSA,47609755.0,0.04,0.134,0.15,0.032,0.027
ETH,Aug 1990,SSA,47609755.0,0.04,0.134,0.15,0.032,0.027
ETH,Sep 1990,SSA,47609755.0,0.04,0.134,0.15,0.032,0.027
ETH,Oct 1990,SSA,47609755.0,0.04,0.134,0.15,0.032,0.027
ETH,Nov 1990,SSA,47609755.0,0.04,0.134,0.15,0.032,0.027
ETH,Dec 1990,SSA,47609755.0,0.04,0.134,0.15,0.032,0.027
ETH,Jan 1991,SSA,49717198.0,0.106,0.151,0.201,0.078,0.066
ETH,Feb 1991,SSA,49717198.0,0.106,0.151,0.201,0.078,0.066
ETH,Mar 1991,SSA,49717198.0,0.106,0.151,0.201,0.078,0.066
ETH,Apr 1991,SSA,49717198.0,0.106,0.151,0.201,0.078,0.066
ETH,May 1991,SSA,49717198.0,0.106,0.151,0.201,0.078,0.066
ETH,Jun 1991,SSA,49717198.0,0.106,0.151,0.201,0.078,0.066
ETH,Jul 1991,SSA,49717198.0,0.106,0.151,0.201,0.078,0.066
ETH,Aug 1991,SSA,49717198.0,0.106,0.151,0.201,0.078,0.066
ETH,Sep 1991,SSA,49717198.0,0.106,0.151,0.201,0.078,0.066
ETH,Oct 1991,SSA,49717198.0,0.106,0.151,0.201,0.078,0.066
ETH,Nov 1991,SSA,49717198.0,0.106,0.151,0.201,0.078,0.066
ETH,Dec 1991,SSA,49717198.0,0.106,0.151,0.201,0.078,0.066
ETH,Jan 1992,SSA,51853747.0,0.147,0.161,0.232,0.095,0.094
ETH,Feb 1992,SSA,51853747.0,0.147,0.161,0.232,0.095,0.094
ETH,Mar 1992,SSA,51853747.0,0.147,0.161,0.232,0.095,0.094
ETH,Apr 1992,SSA,51853747.0,0.147,0.161,0.232,0.095,0.094
