iso3,yearmon,region_code,pop,FEWS_ipc1,FEWS_ipc1_4month,FEWS_ipc1_8month,FEWS_ipc2,FEWS_ipc2_4month,FEWS_ipc2_8month,FEWS_ipc3,FEWS_ipc3_4month,FEWS_ipc3_8month,FEWS_ipc4,FEWS_ipc4_4month,FEWS_ipc4_8month,FEWS_ipc5,FEWS_ipc5_4month,FEWS_ipc5_8month,FEWS_ipcNA,FEWS_ipcNA_4month,FEWS_ipcNA_8month
MLI,Feb 2011,SSA,16469049.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
MLI,Mar 2011,SSA,16469049.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
MLI,Apr 2011,SSA,16469049.0,0.9689106331733148,0.9689106331733148,0.9134747729605308,0.0310893668266852,0.0310893668266852,0.086525227039469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,May 2011,SSA,16469049.0,0.9689106331733148,0.9689106331733148,0.9134747729605308,0.0310893668266852,0.0310893668266852,0.086525227039469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,Jun 2011,SSA,16469049.0,0.9689106331733148,0.9689106331733148,0.9134747729605308,0.0310893668266852,0.0310893668266852,0.086525227039469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,Jul 2011,SSA,16469049.0,0.9915532049815144,0.9915532049815144,1.0,0.0084467950184855,0.0084467950184855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,Aug 2011,SSA,16469049.0,0.9915532049815144,0.9915532049815144,1.0,0.0084467950184855,0.0084467950184855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,Sep 2011,SSA,16469049.0,0.9915532049815144,0.9915532049815144,1.0,0.0084467950184855,0.0084467950184855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,Oct 2011,SSA,16469049.0,0.9915532049815144,0.0,0.0,0.0084467950184855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
MLI,Nov 2011,SSA,16469049.0,0.9915532049815144,0.0,0.0,0.0084467950184855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
MLI,Dec 2011,SSA,16469049.0,0.9915532049815144,0.0,0.0,0.0084467950184855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
MLI,Jan 2012,SSA,16957033.0,1.0,0.8671148975878329,0.7119127264498125,0.0,0.1328851024121671,0.2880872735501874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,Feb 2012,SSA,16957033.0,1.0,0.8671148975878329,0.7119127264498125,0.0,0.1328851024121671,0.2880872735501874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,Mar 2012,SSA,16957033.0,1.0,0.8671148975878329,0.7119127264498125,0.0,0.1328851024121671,0.2880872735501874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,Apr 2012,SSA,16957033.0,0.4989095518936387,0.4521376558116806,0.4521376558116806,0.4427183886304028,0.4076363227748427,0.3684302025985118,0.0583720594759584,0.1402260214134766,0.1794321415898075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,May 2012,SSA,16957033.0,0.4989095518936387,0.4521376558116806,0.4521376558116806,0.4427183886304028,0.4076363227748427,0.3684302025985118,0.0583720594759584,0.1402260214134766,0.1794321415898075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,Jun 2012,SSA,16957033.0,0.4989095518936387,0.4521376558116806,0.4521376558116806,0.4427183886304028,0.4076363227748427,0.3684302025985118,0.0583720594759584,0.1402260214134766,0.1794321415898075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,Jul 2012,SSA,16957033.0,0.4367363712138957,0.4846264685569934,0.828445409653065,0.4884804457564632,0.4629754024885546,0.171554590346935,0.0747831830296411,0.0523981289544519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,Aug 2012,SSA,16957033.0,0.4367363712138957,0.4846264685569934,0.828445409653065,0.4884804457564632,0.4629754024885546,0.171554590346935,0.0747831830296411,0.0523981289544519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,Sep 2012,SSA,16957033.0,0.4367363712138957,0.4846264685569934,0.828445409653065,0.4884804457564632,0.4629754024885546,0.171554590346935,0.0747831830296411,0.0523981289544519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,Oct 2012,SSA,16957033.0,0.9375702261495336,1.0,0.97354029290718,0.0624297738504663,0.0,0.0264597070928197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,Nov 2012,SSA,16957033.0,0.9375702261495336,1.0,0.97354029290718,0.0624297738504663,0.0,0.0264597070928197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,Dec 2012,SSA,16957033.0,0.9375702261495336,1.0,0.97354029290718,0.0624297738504663,0.0,0.0264597070928197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,Jan 2013,SSA,17459615.0,1.0,0.8870087365410025,0.8868136168580731,0.0,0.1129912634589974,0.0725986956380408,0.0,0.0,0.0405876875038859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,Feb 2013,SSA,17459615.0,1.0,0.8870087365410025,0.8868136168580731,0.0,0.1129912634589974,0.0725986956380408,0.0,0.0,0.0405876875038859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,Mar 2013,SSA,17459615.0,1.0,0.8870087365410025,0.8868136168580731,0.0,0.1129912634589974,0.0725986956380408,0.0,0.0,0.0405876875038859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,Apr 2013,SSA,17459615.0,0.8868136168580731,0.8868136168580731,0.8870087365410025,0.0860858716503771,0.0860858716503771,0.1129912634589974,0.0271005114915497,0.0271005114915497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,May 2013,SSA,17459615.0,0.8868136168580731,0.8868136168580731,0.8870087365410025,0.0860858716503771,0.0860858716503771,0.1129912634589974,0.0271005114915497,0.0271005114915497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,Jun 2013,SSA,17459615.0,0.8868136168580731,0.8868136168580731,0.8870087365410025,0.0860858716503771,0.0860858716503771,0.1129912634589974,0.0271005114915497,0.0271005114915497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,Jul 2013,SSA,17459615.0,0.914090011634498,0.9195000024200528,1.0,0.0859099883655021,0.0804999975799471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,Aug 2013,SSA,17459615.0,0.914090011634498,0.9195000024200528,1.0,0.0859099883655021,0.0804999975799471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,Sep 2013,SSA,17459615.0,0.914090011634498,0.9195000024200528,1.0,0.0859099883655021,0.0804999975799471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,Oct 2013,SSA,17459615.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,Nov 2013,SSA,17459615.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,Dec 2013,SSA,17459615.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,Jan 2014,SSA,18020267.0,1.0,0.98905418359054,0.8656070342731945,0.0,0.01094581640946,0.1343929657268054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,Feb 2014,SSA,18020267.0,1.0,0.98905418359054,0.8656070342731945,0.0,0.01094581640946,0.1343929657268054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,Mar 2014,SSA,18020267.0,1.0,0.98905418359054,0.8656070342731945,0.0,0.01094581640946,0.1343929657268054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,Apr 2014,SSA,18020267.0,0.8773223164372723,0.8704388779756731,0.8338756208461897,0.1226776835627275,0.1295611220243268,0.1332703226011186,0.0,0.0,0.0328540565526914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,May 2014,SSA,18020267.0,0.8773223164372723,0.8704388779756731,0.8338756208461897,0.1226776835627275,0.1295611220243268,0.1332703226011186,0.0,0.0,0.0328540565526914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,Jun 2014,SSA,18020267.0,0.8773223164372723,0.8704388779756731,0.8338756208461897,0.1226776835627275,0.1295611220243268,0.1332703226011186,0.0,0.0,0.0328540565526914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,Jul 2014,SSA,18020267.0,0.829248446086736,0.829248446086736,1.0,0.1707515539132639,0.1707515539132639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,Aug 2014,SSA,18020267.0,0.829248446086736,0.829248446086736,1.0,0.1707515539132639,0.1707515539132639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,Sep 2014,SSA,18020267.0,0.829248446086736,0.829248446086736,1.0,0.1707515539132639,0.1707515539132639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,Oct 2014,SSA,18020267.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,Nov 2014,SSA,18020267.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,Dec 2014,SSA,18020267.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,Jan 2015,SSA,18593022.0,1.0,1.0,0.9316796882898084,0.0,0.0,0.0683203117101913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,Feb 2015,SSA,18593022.0,1.0,1.0,0.9316796882898084,0.0,0.0,0.0683203117101913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,Mar 2015,SSA,18593022.0,1.0,1.0,0.9316796882898084,0.0,0.0,0.0683203117101913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,Apr 2015,SSA,18593022.0,0.9269695240316668,0.9269695240316668,0.9154510948832651,0.073030475968333,0.073030475968333,0.0747547792193843,0.0,0.0,0.0097941258973503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,May 2015,SSA,18593022.0,0.9269695240316668,0.9269695240316668,0.9154510948832651,0.073030475968333,0.073030475968333,0.0747547792193843,0.0,0.0,0.0097941258973503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,Jun 2015,SSA,18593022.0,0.9269695240316668,0.9269695240316668,0.9154510948832651,0.073030475968333,0.073030475968333,0.0747547792193843,0.0,0.0,0.0097941258973503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,Jul 2015,SSA,18593022.0,0.9121905381881112,0.9121905381881112,1.0,0.0878094618118887,0.0878094618118887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,Aug 2015,SSA,18593022.0,0.9121905381881112,0.9121905381881112,1.0,0.0878094618118887,0.0878094618118887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,Sep 2015,SSA,18593022.0,0.9121905381881112,0.9121905381881112,1.0,0.0878094618118887,0.0878094618118887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,Oct 2015,SSA,18593022.0,1.0,1.0,0.9634609863971342,0.0,0.0,0.0365390136028656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,Nov 2015,SSA,18593022.0,1.0,1.0,0.9634609863971342,0.0,0.0,0.0365390136028656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,Dec 2015,SSA,18593022.0,1.0,1.0,0.9634609863971342,0.0,0.0,0.0365390136028656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,Jan 2016,SSA,19191289.0,1.0,1.0,0.9634609863971342,0.0,0.0,0.0365390136028656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,Feb 2016,SSA,19191289.0,0.96074730255815,0.96074730255815,0.96074730255815,0.03925269744185,0.03925269744185,0.03925269744185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,Mar 2016,SSA,19191289.0,0.96074730255815,0.96074730255815,0.96074730255815,0.03925269744185,0.03925269744185,0.03925269744185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,Apr 2016,SSA,19191289.0,0.96074730255815,0.96074730255815,0.96074730255815,0.03925269744185,0.03925269744185,0.03925269744185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,May 2016,SSA,19191289.0,0.96074730255815,0.96074730255815,0.96074730255815,0.03925269744185,0.03925269744185,0.03925269744185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,Jun 2016,SSA,19191289.0,0.9606149919746074,0.9606149919746074,1.0,0.0393850080253924,0.0393850080253924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,Jul 2016,SSA,19191289.0,0.9606149919746074,0.9606149919746074,1.0,0.0393850080253924,0.0393850080253924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,Aug 2016,SSA,19191289.0,0.9606149919746074,0.9606149919746074,1.0,0.0393850080253924,0.0393850080253924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,Sep 2016,SSA,19191289.0,0.9606149919746074,0.9606149919746074,1.0,0.0393850080253924,0.0393850080253924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,Oct 2016,SSA,19191289.0,1.0,1.0,0.9737436694181872,0.0,0.0,0.0262563305818126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,Nov 2016,SSA,19191289.0,1.0,1.0,0.9737436694181872,0.0,0.0,0.0262563305818126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,Dec 2016,SSA,19191289.0,1.0,1.0,0.9737436694181872,0.0,0.0,0.0262563305818126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,Jan 2017,SSA,19813011.0,1.0,1.0,0.9737436694181872,0.0,0.0,0.0262563305818126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,Feb 2017,SSA,19813011.0,1.0,0.9553938869821588,0.9398472644613411,0.0,0.0446061130178413,0.0601527355386588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,Mar 2017,SSA,19813011.0,1.0,0.9553938869821588,0.9398472644613411,0.0,0.0446061130178413,0.0601527355386588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,Apr 2017,SSA,19813011.0,1.0,0.9553938869821588,0.9398472644613411,0.0,0.0446061130178413,0.0601527355386588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,May 2017,SSA,19813011.0,1.0,0.9553938869821588,0.9398472644613411,0.0,0.0446061130178413,0.0601527355386588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,Jun 2017,SSA,19813011.0,0.9181174746031994,0.9181174746031994,1.0,0.0818825253968006,0.0818825253968006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,Jul 2017,SSA,19813011.0,0.9181174746031994,0.9181174746031994,1.0,0.0818825253968006,0.0818825253968006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,Aug 2017,SSA,19813011.0,0.9181174746031994,0.9181174746031994,1.0,0.0818825253968006,0.0818825253968006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,Sep 2017,SSA,19813011.0,0.9181174746031994,0.9181174746031994,1.0,0.0818825253968006,0.0818825253968006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,Oct 2017,SSA,19813011.0,1.0,1.0,0.9376391960989,0.0,0.0,0.0623608039011001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,Nov 2017,SSA,19813011.0,1.0,1.0,0.9376391960989,0.0,0.0,0.0623608039011001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,Dec 2017,SSA,19813011.0,1.0,1.0,0.9376391960989,0.0,0.0,0.0623608039011001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,Jan 2018,SSA,20442030.0,1.0,1.0,0.9376391960989,0.0,0.0,0.0623608039011001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,Feb 2018,SSA,20442030.0,1.0,0.9357811768429024,0.9357811768429024,0.0,0.0642188231570975,0.0642188231570975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,Mar 2018,SSA,20442030.0,1.0,0.9357811768429024,0.9357811768429024,0.0,0.0642188231570975,0.0642188231570975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,Apr 2018,SSA,20442030.0,1.0,0.9357811768429024,0.9357811768429024,0.0,0.0642188231570975,0.0642188231570975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,May 2018,SSA,20442030.0,1.0,0.9357811768429024,0.9357811768429024,0.0,0.0642188231570975,0.0642188231570975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,Jun 2018,SSA,20442030.0,0.8921220530477657,0.914183053233402,1.0,0.1078779469522342,0.0858169467665981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,Jul 2018,SSA,20442030.0,0.8921220530477657,0.914183053233402,1.0,0.1078779469522342,0.0858169467665981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,Aug 2018,SSA,20442030.0,0.8921220530477657,0.914183053233402,1.0,0.1078779469522342,0.0858169467665981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,Sep 2018,SSA,20442030.0,0.8921220530477657,0.914183053233402,1.0,0.1078779469522342,0.0858169467665981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,Oct 2018,SSA,20442030.0,1.0,1.0,0.9539707995083426,0.0,0.0,0.0460292004916573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,Nov 2018,SSA,20442030.0,1.0,1.0,0.9539707995083426,0.0,0.0,0.0460292004916573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,Dec 2018,SSA,20442030.0,1.0,1.0,0.9539707995083426,0.0,0.0,0.0460292004916573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,Jan 2019,SSA,21068405.0,1.0,1.0,0.9539707995083426,0.0,0.0,0.0460292004916573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,Feb 2019,SSA,21068405.0,0.9528525381809184,0.94057327010661,0.918586995817468,0.0471474618190815,0.0594267298933898,0.0814130041825319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,Mar 2019,SSA,21068405.0,0.9528525381809184,0.94057327010661,0.918586995817468,0.0471474618190815,0.0594267298933898,0.0814130041825319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,Apr 2019,SSA,21068405.0,0.9528525381809184,0.94057327010661,0.918586995817468,0.0471474618190815,0.0594267298933898,0.0814130041825319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,May 2019,SSA,21068405.0,0.9528525381809184,0.94057327010661,0.918586995817468,0.0471474618190815,0.0594267298933898,0.0814130041825319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,Jun 2019,SSA,21068405.0,0.9182803531094412,0.9182803531094412,1.0,0.0817196468905588,0.0817196468905588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,Jul 2019,SSA,21068405.0,0.9182803531094412,0.9182803531094412,1.0,0.0817196468905588,0.0817196468905588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,Aug 2019,SSA,21068405.0,0.9182803531094412,0.9182803531094412,1.0,0.0817196468905588,0.0817196468905588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,Sep 2019,SSA,21068405.0,0.9182803531094412,0.9182803531094412,1.0,0.0817196468905588,0.0817196468905588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,Oct 2019,SSA,21068405.0,0.9583100232422156,0.9583100232422156,0.9026440780260266,0.0416899767577842,0.0416899767577842,0.0973559219739733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,Nov 2019,SSA,21068405.0,0.9583100232422156,0.9583100232422156,0.9026440780260266,0.0416899767577842,0.0416899767577842,0.0973559219739733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,Dec 2019,SSA,21068405.0,0.9583100232422156,0.9583100232422156,0.9026440780260266,0.0416899767577842,0.0416899767577842,0.0973559219739733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,Jan 2020,SSA,21713836.0,0.9583100232422156,0.9583100232422156,0.9026440780260266,0.0416899767577842,0.0416899767577842,0.0973559219739733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,Feb 2020,SSA,21713836.0,0.9397913351644056,0.8353316437034124,0.8353316437034124,0.0602086648355945,0.1646683562965876,0.1098593477883307,0.0,0.0,0.0548090085082569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,Mar 2020,SSA,21713836.0,0.9397913351644056,0.8353316437034124,0.8353316437034124,0.0602086648355945,0.1646683562965876,0.1098593477883307,0.0,0.0,0.0548090085082569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,Apr 2020,SSA,21713836.0,0.9397913351644056,0.8353316437034124,0.8353316437034124,0.0602086648355945,0.1646683562965876,0.1098593477883307,0.0,0.0,0.0548090085082569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,May 2020,SSA,21713836.0,0.9397913351644056,0.8353316437034124,0.8353316437034124,0.0602086648355945,0.1646683562965876,0.1098593477883307,0.0,0.0,0.0548090085082569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,Jun 2020,SSA,21713836.0,0.6526904246594097,0.6526904246594097,0.8246115113973561,0.288912784410096,0.288912784410096,0.1753884886026439,0.0583967909304942,0.0583967909304942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,Jul 2020,SSA,21713836.0,0.6526904246594097,0.6526904246594097,0.8246115113973561,0.288912784410096,0.288912784410096,0.1753884886026439,0.0583967909304942,0.0583967909304942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,Aug 2020,SSA,21713836.0,0.6526904246594097,0.6526904246594097,0.8246115113973561,0.288912784410096,0.288912784410096,0.1753884886026439,0.0583967909304942,0.0583967909304942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,Sep 2020,SSA,21713836.0,0.6526904246594097,0.6526904246594097,0.8246115113973561,0.288912784410096,0.288912784410096,0.1753884886026439,0.0583967909304942,0.0583967909304942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,Oct 2020,SSA,21713836.0,0.824282454711096,0.824282454711096,0.7221976917497122,0.1757175452889041,0.1757175452889041,0.2778023082502879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,Nov 2020,SSA,21713836.0,0.824282454711096,0.824282454711096,0.7221976917497122,0.1757175452889041,0.1757175452889041,0.2778023082502879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,Dec 2020,SSA,21713836.0,0.824282454711096,0.824282454711096,0.7221976917497122,0.1757175452889041,0.1757175452889041,0.2778023082502879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,Jan 2021,SSA,22388630.0,0.824282454711096,0.824282454711096,0.7221976917497122,0.1757175452889041,0.1757175452889041,0.2778023082502879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
