iso3,yearmon,region_code,pop,WDI_nat_resource_rents
LBN,May 2001,MNA,4401918.0,0.0015354262216763
LBN,Jun 2001,MNA,4401918.0,0.0015354262216763
LBN,Jul 2001,MNA,4401918.0,0.0015354262216763
LBN,Aug 2001,MNA,4401918.0,0.0015354262216763
LBN,Sep 2001,MNA,4401918.0,0.0015354262216763
LBN,Oct 2001,MNA,4401918.0,0.0015354262216763
LBN,Nov 2001,MNA,4401918.0,0.0015354262216763
LBN,Dec 2001,MNA,4401918.0,0.0015354262216763
LBN,Jan 2002,MNA,4463504.0,0.0013729219593797
LBN,Feb 2002,MNA,4463504.0,0.0013729219593797
LBN,Mar 2002,MNA,4463504.0,0.0013729219593797
LBN,Apr 2002,MNA,4463504.0,0.0013729219593797
LBN,May 2002,MNA,4463504.0,0.0013729219593797
LBN,Jun 2002,MNA,4463504.0,0.0013729219593797
LBN,Jul 2002,MNA,4463504.0,0.0013729219593797
LBN,Aug 2002,MNA,4463504.0,0.0013729219593797
LBN,Sep 2002,MNA,4463504.0,0.0013729219593797
LBN,Oct 2002,MNA,4463504.0,0.0013729219593797
LBN,Nov 2002,MNA,4463504.0,0.0013729219593797
LBN,Dec 2002,MNA,4463504.0,0.0013729219593797
LBN,Jan 2003,MNA,4525508.0,0.0016030395819099
LBN,Feb 2003,MNA,4525508.0,0.0016030395819099
LBN,Mar 2003,MNA,4525508.0,0.0016030395819099
LBN,Apr 2003,MNA,4525508.0,0.0016030395819099
LBN,May 2003,MNA,4525508.0,0.0016030395819099
LBN,Jun 2003,MNA,4525508.0,0.0016030395819099
LBN,Jul 2003,MNA,4525508.0,0.0016030395819099
LBN,Aug 2003,MNA,4525508.0,0.0016030395819099
LBN,Sep 2003,MNA,4525508.0,0.0016030395819099
LBN,Oct 2003,MNA,4525508.0,0.0016030395819099
LBN,Nov 2003,MNA,4525508.0,0.0016030395819099
LBN,Dec 2003,MNA,4525508.0,0.0016030395819099
LBN,Jan 2004,MNA,4599279.0,0.001457056258517
LBN,Feb 2004,MNA,4599279.0,0.001457056258517
LBN,Mar 2004,MNA,4599279.0,0.001457056258517
LBN,Apr 2004,MNA,4599279.0,0.001457056258517
LBN,May 2004,MNA,4599279.0,0.001457056258517
LBN,Jun 2004,MNA,4599279.0,0.001457056258517
LBN,Jul 2004,MNA,4599279.0,0.001457056258517
LBN,Aug 2004,MNA,4599279.0,0.001457056258517
LBN,Sep 2004,MNA,4599279.0,0.001457056258517
LBN,Oct 2004,MNA,4599279.0,0.001457056258517
LBN,Nov 2004,MNA,4599279.0,0.001457056258517
LBN,Dec 2004,MNA,4599279.0,0.001457056258517
LBN,Jan 2005,MNA,4671102.0,0.0013762335145434
LBN,Feb 2005,MNA,4671102.0,0.0013762335145434
LBN,Mar 2005,MNA,4671102.0,0.0013762335145434
LBN,Apr 2005,MNA,4671102.0,0.0013762335145434
LBN,May 2005,MNA,4671102.0,0.0013762335145434
LBN,Jun 2005,MNA,4671102.0,0.0013762335145434
LBN,Jul 2005,MNA,4671102.0,0.0013762335145434
LBN,Aug 2005,MNA,4671102.0,0.0013762335145434
LBN,Sep 2005,MNA,4671102.0,0.0013762335145434
LBN,Oct 2005,MNA,4671102.0,0.0013762335145434
LBN,Nov 2005,MNA,4671102.0,0.0013762335145434
LBN,Dec 2005,MNA,4671102.0,0.0013762335145434
LBN,Jan 2006,MNA,4751136.0,0.0016240034908894
LBN,Feb 2006,MNA,4751136.0,0.0016240034908894
LBN,Mar 2006,MNA,4751136.0,0.0016240034908894
LBN,Apr 2006,MNA,4751136.0,0.0016240034908894
LBN,May 2006,MNA,4751136.0,0.0016240034908894
LBN,Jun 2006,MNA,4751136.0,0.0016240034908894
LBN,Jul 2006,MNA,4751136.0,0.0016240034908894
LBN,Aug 2006,MNA,4751136.0,0.0016240034908894
LBN,Sep 2006,MNA,4751136.0,0.0016240034908894
LBN,Oct 2006,MNA,4751136.0,0.0016240034908894
LBN,Nov 2006,MNA,4751136.0,0.0016240034908894
LBN,Dec 2006,MNA,4751136.0,0.0016240034908894
LBN,Jan 2007,MNA,4844118.0,0.0013781397853223
LBN,Feb 2007,MNA,4844118.0,0.0013781397853223
LBN,Mar 2007,MNA,4844118.0,0.0013781397853223
LBN,Apr 2007,MNA,4844118.0,0.0013781397853223
LBN,May 2007,MNA,4844118.0,0.0013781397853223
LBN,Jun 2007,MNA,4844118.0,0.0013781397853223
LBN,Jul 2007,MNA,4844118.0,0.0013781397853223
LBN,Aug 2007,MNA,4844118.0,0.0013781397853223
LBN,Sep 2007,MNA,4844118.0,0.0013781397853223
LBN,Oct 2007,MNA,4844118.0,0.0013781397853223
LBN,Nov 2007,MNA,4844118.0,0.0013781397853223
LBN,Dec 2007,MNA,4844118.0,0.0013781397853223
LBN,Jan 2008,MNA,4925354.0,0.001896635571091
LBN,Feb 2008,MNA,4925354.0,0.001896635571091
LBN,Mar 2008,MNA,4925354.0,0.001896635571091
LBN,Apr 2008,MNA,4925354.0,0.001896635571091
LBN,May 2008,MNA,4925354.0,0.001896635571091
LBN,Jun 2008,MNA,4925354.0,0.001896635571091
LBN,Jul 2008,MNA,4925354.0,0.001896635571091
LBN,Aug 2008,MNA,4925354.0,0.001896635571091
LBN,Sep 2008,MNA,4925354.0,0.001896635571091
LBN,Oct 2008,MNA,4925354.0,0.001896635571091
LBN,Nov 2008,MNA,4925354.0,0.001896635571091
LBN,Dec 2008,MNA,4925354.0,0.001896635571091
LBN,Jan 2009,MNA,4992287.0,0.00190954318912
LBN,Feb 2009,MNA,4992287.0,0.00190954318912
LBN,Mar 2009,MNA,4992287.0,0.00190954318912
LBN,Apr 2009,MNA,4992287.0,0.00190954318912
LBN,May 2009,MNA,4992287.0,0.00190954318912
LBN,Jun 2009,MNA,4992287.0,0.00190954318912
LBN,Jul 2009,MNA,4992287.0,0.00190954318912
LBN,Aug 2009,MNA,4992287.0,0.00190954318912
LBN,Sep 2009,MNA,4992287.0,0.00190954318912
LBN,Oct 2009,MNA,4992287.0,0.00190954318912
LBN,Nov 2009,MNA,4992287.0,0.00190954318912
LBN,Dec 2009,MNA,4992287.0,0.00190954318912
LBN,Jan 2010,MNA,5041288.0,0.0018807991655535
LBN,Feb 2010,MNA,5041288.0,0.0018807991655535
LBN,Mar 2010,MNA,5041288.0,0.0018807991655535
LBN,Apr 2010,MNA,5041288.0,0.0018807991655535
LBN,May 2010,MNA,5041288.0,0.0018807991655535
LBN,Jun 2010,MNA,5041288.0,0.0018807991655535
LBN,Jul 2010,MNA,5041288.0,0.0018807991655535
LBN,Aug 2010,MNA,5041288.0,0.0018807991655535
LBN,Sep 2010,MNA,5041288.0,0.0018807991655535
LBN,Oct 2010,MNA,5041288.0,0.0018807991655535
LBN,Nov 2010,MNA,5041288.0,0.0018807991655535
LBN,Dec 2010,MNA,5041288.0,0.0018807991655535
LBN,Jan 2011,MNA,5096020.0,0.0019349819850085
LBN,Feb 2011,MNA,5096020.0,0.0019349819850085
LBN,Mar 2011,MNA,5096020.0,0.0019349819850085
LBN,Apr 2011,MNA,5096020.0,0.0019349819850085
LBN,May 2011,MNA,5096020.0,0.0019349819850085
LBN,Jun 2011,MNA,5096020.0,0.0019349819850085
LBN,Jul 2011,MNA,5096020.0,0.0019349819850085
LBN,Aug 2011,MNA,5096020.0,0.0019349819850085
LBN,Sep 2011,MNA,5096020.0,0.0019349819850085
LBN,Oct 2011,MNA,5096020.0,0.0019349819850085
LBN,Nov 2011,MNA,5096020.0,0.0019349819850085
LBN,Dec 2011,MNA,5096020.0,0.0019349819850085
LBN,Jan 2012,MNA,5235742.0,0.001904777259377
LBN,Feb 2012,MNA,5235742.0,0.001904777259377
LBN,Mar 2012,MNA,5235742.0,0.001904777259377
LBN,Apr 2012,MNA,5235742.0,0.001904777259377
LBN,May 2012,MNA,5235742.0,0.001904777259377
LBN,Jun 2012,MNA,5235742.0,0.001904777259377
LBN,Jul 2012,MNA,5235742.0,0.001904777259377
LBN,Aug 2012,MNA,5235742.0,0.001904777259377
LBN,Sep 2012,MNA,5235742.0,0.001904777259377
LBN,Oct 2012,MNA,5235742.0,0.001904777259377
LBN,Nov 2012,MNA,5235742.0,0.001904777259377
LBN,Dec 2012,MNA,5235742.0,0.001904777259377
LBN,Jan 2013,MNA,5743436.0,0.0015553293883068
LBN,Feb 2013,MNA,5743436.0,0.0015553293883068
LBN,Mar 2013,MNA,5743436.0,0.0015553293883068
LBN,Apr 2013,MNA,5743436.0,0.0015553293883068
LBN,May 2013,MNA,5743436.0,0.0015553293883068
LBN,Jun 2013,MNA,5743436.0,0.0015553293883068
LBN,Jul 2013,MNA,5743436.0,0.0015553293883068
LBN,Aug 2013,MNA,5743436.0,0.0015553293883068
LBN,Sep 2013,MNA,5743436.0,0.0015553293883068
LBN,Oct 2013,MNA,5743436.0,0.0015553293883068
LBN,Nov 2013,MNA,5743436.0,0.0015553293883068
LBN,Dec 2013,MNA,5743436.0,0.0015553293883068
LBN,Jan 2014,MNA,6346990.0,0.0022937612324339
LBN,Feb 2014,MNA,6346990.0,0.0022937612324339
LBN,Mar 2014,MNA,6346990.0,0.0022937612324339
LBN,Apr 2014,MNA,6346990.0,0.0022937612324339
LBN,May 2014,MNA,6346990.0,0.0022937612324339
LBN,Jun 2014,MNA,6346990.0,0.0022937612324339
LBN,Jul 2014,MNA,6346990.0,0.0022937612324339
LBN,Aug 2014,MNA,6346990.0,0.0022937612324339
LBN,Sep 2014,MNA,6346990.0,0.0022937612324339
LBN,Oct 2014,MNA,6346990.0,0.0022937612324339
LBN,Nov 2014,MNA,6346990.0,0.0022937612324339
LBN,Dec 2014,MNA,6346990.0,0.0022937612324339
LBN,Jan 2015,MNA,6472469.0,0.0022882837514628
LBN,Feb 2015,MNA,6472469.0,0.0022882837514628
LBN,Mar 2015,MNA,6472469.0,0.0022882837514628
LBN,Apr 2015,MNA,6472469.0,0.0022882837514628
LBN,May 2015,MNA,6472469.0,0.0022882837514628
LBN,Jun 2015,MNA,6472469.0,0.0022882837514628
LBN,Jul 2015,MNA,6472469.0,0.0022882837514628
LBN,Aug 2015,MNA,6472469.0,0.0022882837514628
LBN,Sep 2015,MNA,6472469.0,0.0022882837514628
LBN,Oct 2015,MNA,6472469.0,0.0022882837514628
LBN,Nov 2015,MNA,6472469.0,0.0022882837514628
LBN,Dec 2015,MNA,6472469.0,0.0022882837514628
LBN,Jan 2016,MNA,6323060.0,0.0013728364357897
LBN,Feb 2016,MNA,6323060.0,0.0013728364357897
LBN,Mar 2016,MNA,6323060.0,0.0013728364357897
LBN,Apr 2016,MNA,6323060.0,0.0013728364357897
LBN,May 2016,MNA,6323060.0,0.0013728364357897
LBN,Jun 2016,MNA,6323060.0,0.0013728364357897
LBN,Jul 2016,MNA,6323060.0,0.0013728364357897
LBN,Aug 2016,MNA,6323060.0,0.0013728364357897
LBN,Sep 2016,MNA,6323060.0,0.0013728364357897
LBN,Oct 2016,MNA,6323060.0,0.0013728364357897
LBN,Nov 2016,MNA,6323060.0,0.0013728364357897
LBN,Dec 2016,MNA,6323060.0,0.0013728364357897
LBN,Jan 2017,MNA,6160128.0,0.0019955562575097
LBN,Feb 2017,MNA,6160128.0,0.0019955562575097
LBN,Mar 2017,MNA,6160128.0,0.0019955562575097
LBN,Apr 2017,MNA,6160128.0,0.0019955562575097
LBN,May 2017,MNA,6160128.0,0.0019955562575097
LBN,Jun 2017,MNA,6160128.0,0.0019955562575097
LBN,Jul 2017,MNA,6160128.0,0.0019955562575097
LBN,Aug 2017,MNA,6160128.0,0.0019955562575097
LBN,Sep 2017,MNA,6160128.0,0.0019955562575097
LBN,Oct 2017,MNA,6160128.0,0.0019955562575097
LBN,Nov 2017,MNA,6160128.0,0.0019955562575097
LBN,Dec 2017,MNA,6160128.0,0.0019955562575097
LBN,Jan 2018,MNA,5984119.0,0.0010675072128695
LBN,Feb 2018,MNA,5984119.0,0.0010675072128695
LBN,Mar 2018,MNA,5984119.0,0.0010675072128695
LBN,Apr 2018,MNA,5984119.0,0.0010675072128695
LBN,May 2018,MNA,5984119.0,0.0010675072128695
LBN,Jun 2018,MNA,5984119.0,0.0010675072128695
LBN,Jul 2018,MNA,5984119.0,0.0010675072128695
LBN,Aug 2018,MNA,5984119.0,0.0010675072128695
LBN,Sep 2018,MNA,5984119.0,0.0010675072128695
LBN,Oct 2018,MNA,5984119.0,0.0010675072128695
LBN,Nov 2018,MNA,5984119.0,0.0010675072128695
LBN,Dec 2018,MNA,5984119.0,0.0010675072128695
LBN,Jan 2019,MNA,5794594.0,0.0013134050460189
LBN,Feb 2019,MNA,5794594.0,0.0013134050460189
LBN,Mar 2019,MNA,5794594.0,0.0013134050460189
LBN,Apr 2019,MNA,5794594.0,0.0013134050460189
LBN,May 2019,MNA,5794594.0,0.0013134050460189
LBN,Jun 2019,MNA,5794594.0,0.0013134050460189
LBN,Jul 2019,MNA,5794594.0,0.0013134050460189
LBN,Aug 2019,MNA,5794594.0,0.0013134050460189
LBN,Sep 2019,MNA,5794594.0,0.0013134050460189
LBN,Oct 2019,MNA,5794594.0,0.0013134050460189
LBN,Nov 2019,MNA,5794594.0,0.0013134050460189
LBN,Dec 2019,MNA,5794594.0,0.0013134050460189
LBN,Jan 2020,MNA,5702398.0,0.0022371878422748
LBN,Feb 2020,MNA,5702398.0,0.0022371878422748
LBN,Mar 2020,MNA,5702398.0,0.0022371878422748
LBN,Apr 2020,MNA,5702398.0,0.0022371878422748
LBN,May 2020,MNA,5702398.0,0.0022371878422748
LBN,Jun 2020,MNA,5702398.0,0.0022371878422748
LBN,Jul 2020,MNA,5702398.0,0.0022371878422748
LBN,Aug 2020,MNA,5702398.0,0.0022371878422748
LBN,Sep 2020,MNA,5702398.0,0.0022371878422748
LBN,Oct 2020,MNA,5702398.0,0.0022371878422748
LBN,Nov 2020,MNA,5702398.0,0.0022371878422748
LBN,Dec 2020,MNA,5702398.0,0.0022371878422748
LBN,Jan 2021,MNA,5718122.0,0.0027640383924288
LBN,Feb 2021,MNA,5718122.0,0.0027640383924288
LBN,Mar 2021,MNA,5718122.0,0.0027640383924288
LBN,Apr 2021,MNA,5718122.0,0.0027640383924288
LBN,May 2021,MNA,5718122.0,0.0027640383924288
LBN,Jun 2021,MNA,5718122.0,0.0027640383924288
LBN,Jul 2021,MNA,5718122.0,0.0027640383924288
LBN,Aug 2021,MNA,5718122.0,0.0027640383924288
LBN,Sep 2021,MNA,5718122.0,0.0027640383924288
LBN,Oct 2021,MNA,5718122.0,0.0027640383924288
LBN,Nov 2021,MNA,5718122.0,0.0027640383924288
LBN,Dec 2021,MNA,5718122.0,0.0027640383924288
LBN,Jan 2022,MNA,5744489.0,
LBN,Feb 2022,MNA,5744489.0,
LBN,Mar 2022,MNA,5744489.0,
LBN,Apr 2022,MNA,5744489.0,
LBN,May 2022,MNA,5744489.0,
LBN,Jun 2022,MNA,5744489.0,
LBN,Jul 2022,MNA,5744489.0,
LBN,Aug 2022,MNA,5744489.0,
LBN,Sep 2022,MNA,5744489.0,
LBN,Oct 2022,MNA,5744489.0,
LBN,Nov 2022,MNA,5744489.0,
LBN,Dec 2022,MNA,5744489.0,
LBN,Jan 2023,MNA,5773493.0,
LBN,Feb 2023,MNA,5773493.0,
LBN,Mar 2023,MNA,5773493.0,
LBN,Apr 2023,MNA,5773493.0,
LBN,May 2023,MNA,5773493.0,
LBN,Jun 2023,MNA,5773493.0,
LBN,Jul 2023,MNA,5773493.0,
LBN,Aug 2023,MNA,5773493.0,
LBN,Sep 2023,MNA,5773493.0,
LBN,Oct 2023,MNA,5773493.0,
LBN,Nov 2023,MNA,5773493.0,
LBN,Dec 2023,MNA,5773493.0,
LBN,Jan 2024,MNA,5773493.0,
LBN,Feb 2024,MNA,5773493.0,
LBN,Mar 2024,MNA,5773493.0,
LBN,Apr 2024,MNA,5773493.0,
LBN,May 2024,MNA,5773493.0,
LBN,Jun 2024,MNA,5773493.0,
LBN,Jul 2024,MNA,5773493.0,
LBN,Aug 2024,MNA,5773493.0,
LBN,Sep 2024,MNA,5773493.0,
LBN,Oct 2024,MNA,5773493.0,
LBN,Nov 2024,MNA,5773493.0,
LBN,Dec 2024,MNA,5773493.0,
LBN,Jan 2025,MNA,5773493.0,
LBN,Feb 2025,MNA,5773493.0,
LBN,Mar 2025,MNA,5773493.0,
LBR,Jan 1989,SSA,2517858.0,
LBR,Feb 1989,SSA,2517858.0,
LBR,Mar 1989,SSA,2517858.0,
LBR,Apr 1989,SSA,2517858.0,
LBR,May 1989,SSA,2517858.0,
LBR,Jun 1989,SSA,2517858.0,
LBR,Jul 1989,SSA,2517858.0,
LBR,Aug 1989,SSA,2517858.0,
LBR,Sep 1989,SSA,2517858.0,
LBR,Oct 1989,SSA,2517858.0,
LBR,Nov 1989,SSA,2517858.0,
LBR,Dec 1989,SSA,2517858.0,
LBR,Jan 1990,SSA,2223667.0,
LBR,Feb 1990,SSA,2223667.0,
LBR,Mar 1990,SSA,2223667.0,
LBR,Apr 1990,SSA,2223667.0,
LBR,May 1990,SSA,2223667.0,
LBR,Jun 1990,SSA,2223667.0,
LBR,Jul 1990,SSA,2223667.0,
LBR,Aug 1990,SSA,2223667.0,
LBR,Sep 1990,SSA,2223667.0,
LBR,Oct 1990,SSA,2223667.0,
LBR,Nov 1990,SSA,2223667.0,
LBR,Dec 1990,SSA,2223667.0,
LBR,Jan 1991,SSA,1956518.0,
LBR,Feb 1991,SSA,1956518.0,
LBR,Mar 1991,SSA,1956518.0,
LBR,Apr 1991,SSA,1956518.0,
LBR,May 1991,SSA,1956518.0,
LBR,Jun 1991,SSA,1956518.0,
LBR,Jul 1991,SSA,1956518.0,
LBR,Aug 1991,SSA,1956518.0,
LBR,Sep 1991,SSA,1956518.0,
LBR,Oct 1991,SSA,1956518.0,
LBR,Nov 1991,SSA,1956518.0,
LBR,Dec 1991,SSA,1956518.0,
LBR,Jan 1992,SSA,2072461.0,
LBR,Feb 1992,SSA,2072461.0,
LBR,Mar 1992,SSA,2072461.0,
LBR,Apr 1992,SSA,2072461.0,
LBR,May 1992,SSA,2072461.0,
LBR,Jun 1992,SSA,2072461.0,
LBR,Jul 1992,SSA,2072461.0,
LBR,Aug 1992,SSA,2072461.0,
LBR,Sep 1992,SSA,2072461.0,
LBR,Oct 1992,SSA,2072461.0,
LBR,Nov 1992,SSA,2072461.0,
LBR,Dec 1992,SSA,2072461.0,
LBR,Jan 1993,SSA,2155126.0,
LBR,Feb 1993,SSA,2155126.0,
LBR,Mar 1993,SSA,2155126.0,
LBR,Apr 1993,SSA,2155126.0,
LBR,May 1993,SSA,2155126.0,
LBR,Jun 1993,SSA,2155126.0,
LBR,Jul 1993,SSA,2155126.0,
LBR,Aug 1993,SSA,2155126.0,
LBR,Sep 1993,SSA,2155126.0,
LBR,Oct 1993,SSA,2155126.0,
LBR,Nov 1993,SSA,2155126.0,
LBR,Dec 1993,SSA,2155126.0,
LBR,Jan 1994,SSA,2149928.0,
LBR,Feb 1994,SSA,2149928.0,
LBR,Mar 1994,SSA,2149928.0,
LBR,Apr 1994,SSA,2149928.0,
LBR,May 1994,SSA,2149928.0,
LBR,Jun 1994,SSA,2149928.0,
LBR,Jul 1994,SSA,2149928.0,
LBR,Aug 1994,SSA,2149928.0,
LBR,Sep 1994,SSA,2149928.0,
LBR,Oct 1994,SSA,2149928.0,
LBR,Nov 1994,SSA,2149928.0,
LBR,Dec 1994,SSA,2149928.0,
LBR,Jan 1995,SSA,2169162.0,
LBR,Feb 1995,SSA,2169162.0,
LBR,Mar 1995,SSA,2169162.0,
LBR,Apr 1995,SSA,2169162.0,
LBR,May 1995,SSA,2169162.0,
LBR,Jun 1995,SSA,2169162.0,
LBR,Jul 1995,SSA,2169162.0,
LBR,Aug 1995,SSA,2169162.0,
LBR,Sep 1995,SSA,2169162.0,
LBR,Oct 1995,SSA,2169162.0,
LBR,Nov 1995,SSA,2169162.0,
LBR,Dec 1995,SSA,2169162.0,
LBR,Jan 1996,SSA,2232289.0,
LBR,Feb 1996,SSA,2232289.0,
LBR,Mar 1996,SSA,2232289.0,
LBR,Apr 1996,SSA,2232289.0,
LBR,May 1996,SSA,2232289.0,
LBR,Jun 1996,SSA,2232289.0,
LBR,Jul 1996,SSA,2232289.0,
LBR,Aug 1996,SSA,2232289.0,
LBR,Sep 1996,SSA,2232289.0,
LBR,Oct 1996,SSA,2232289.0,
LBR,Nov 1996,SSA,2232289.0,
LBR,Dec 1996,SSA,2232289.0,
LBR,Jan 1997,SSA,2412989.0,
LBR,Feb 1997,SSA,2412989.0,
LBR,Mar 1997,SSA,2412989.0,
LBR,Apr 1997,SSA,2412989.0,
LBR,May 1997,SSA,2412989.0,
LBR,Jun 1997,SSA,2412989.0,
LBR,Jul 1997,SSA,2412989.0,
LBR,Aug 1997,SSA,2412989.0,
LBR,Sep 1997,SSA,2412989.0,
LBR,Oct 1997,SSA,2412989.0,
LBR,Nov 1997,SSA,2412989.0,
LBR,Dec 1997,SSA,2412989.0,
LBR,Jan 1998,SSA,2670124.0,
LBR,Feb 1998,SSA,2670124.0,
LBR,Mar 1998,SSA,2670124.0,
LBR,Apr 1998,SSA,2670124.0,
LBR,May 1998,SSA,2670124.0,
LBR,Jun 1998,SSA,2670124.0,
LBR,Jul 1998,SSA,2670124.0,
LBR,Aug 1998,SSA,2670124.0,
LBR,Sep 1998,SSA,2670124.0,
LBR,Oct 1998,SSA,2670124.0,
LBR,Nov 1998,SSA,2670124.0,
LBR,Dec 1998,SSA,2670124.0,
LBR,Jan 1999,SSA,2821684.0,
LBR,Feb 1999,SSA,2821684.0,
LBR,Mar 1999,SSA,2821684.0,
LBR,Apr 1999,SSA,2821684.0,
LBR,May 1999,SSA,2821684.0,
LBR,Jun 1999,SSA,2821684.0,
LBR,Jul 1999,SSA,2821684.0,
LBR,Aug 1999,SSA,2821684.0,
LBR,Sep 1999,SSA,2821684.0,
LBR,Oct 1999,SSA,2821684.0,
LBR,Nov 1999,SSA,2821684.0,
LBR,Dec 1999,SSA,2821684.0,
LBR,Jan 2000,SSA,2928117.0,17.8409546807596
LBR,Feb 2000,SSA,2928117.0,17.8409546807596
LBR,Mar 2000,SSA,2928117.0,17.8409546807596
LBR,Apr 2000,SSA,2928117.0,17.8409546807596
LBR,May 2000,SSA,2928117.0,17.8409546807596
LBR,Jun 2000,SSA,2928117.0,17.8409546807596
LBR,Jul 2000,SSA,2928117.0,17.8409546807596
LBR,Aug 2000,SSA,2928117.0,17.8409546807596
LBR,Sep 2000,SSA,2928117.0,17.8409546807596
LBR,Oct 2000,SSA,2928117.0,17.8409546807596
LBR,Nov 2000,SSA,2928117.0,17.8409546807596
LBR,Dec 2000,SSA,2928117.0,17.8409546807596
LBR,Jan 2001,SSA,3015338.0,17.2522953084162
LBR,Feb 2001,SSA,3015338.0,17.2522953084162
LBR,Mar 2001,SSA,3015338.0,17.2522953084162
LBR,Apr 2001,SSA,3015338.0,17.2522953084162
LBR,May 2001,SSA,3015338.0,17.2522953084162
LBR,Jun 2001,SSA,3015338.0,17.2522953084162
LBR,Jul 2001,SSA,3015338.0,17.2522953084162
LBR,Aug 2001,SSA,3015338.0,17.2522953084162
LBR,Sep 2001,SSA,3015338.0,17.2522953084162
LBR,Oct 2001,SSA,3015338.0,17.2522953084162
LBR,Nov 2001,SSA,3015338.0,17.2522953084162
LBR,Dec 2001,SSA,3015338.0,17.2522953084162
LBR,Jan 2002,SSA,3094782.0,23.8997704226428
LBR,Feb 2002,SSA,3094782.0,23.8997704226428
LBR,Mar 2002,SSA,3094782.0,23.8997704226428
LBR,Apr 2002,SSA,3094782.0,23.8997704226428
LBR,May 2002,SSA,3094782.0,23.8997704226428
LBR,Jun 2002,SSA,3094782.0,23.8997704226428
LBR,Jul 2002,SSA,3094782.0,23.8997704226428
LBR,Aug 2002,SSA,3094782.0,23.8997704226428
LBR,Sep 2002,SSA,3094782.0,23.8997704226428
LBR,Oct 2002,SSA,3094782.0,23.8997704226428
LBR,Nov 2002,SSA,3094782.0,23.8997704226428
LBR,Dec 2002,SSA,3094782.0,23.8997704226428
LBR,Jan 2003,SSA,3119532.0,34.1776687503452
LBR,Feb 2003,SSA,3119532.0,34.1776687503452
LBR,Mar 2003,SSA,3119532.0,34.1776687503452
LBR,Apr 2003,SSA,3119532.0,34.1776687503452
LBR,May 2003,SSA,3119532.0,34.1776687503452
LBR,Jun 2003,SSA,3119532.0,34.1776687503452
LBR,Jul 2003,SSA,3119532.0,34.1776687503452
LBR,Aug 2003,SSA,3119532.0,34.1776687503452
LBR,Sep 2003,SSA,3119532.0,34.1776687503452
LBR,Oct 2003,SSA,3119532.0,34.1776687503452
LBR,Nov 2003,SSA,3119532.0,34.1776687503452
LBR,Dec 2003,SSA,3119532.0,34.1776687503452
LBR,Jan 2004,SSA,3156892.0,19.7880546295418
LBR,Feb 2004,SSA,3156892.0,19.7880546295418
LBR,Mar 2004,SSA,3156892.0,19.7880546295418
LBR,Apr 2004,SSA,3156892.0,19.7880546295418
LBR,May 2004,SSA,3156892.0,19.7880546295418
LBR,Jun 2004,SSA,3156892.0,19.7880546295418
LBR,Jul 2004,SSA,3156892.0,19.7880546295418
LBR,Aug 2004,SSA,3156892.0,19.7880546295418
LBR,Sep 2004,SSA,3156892.0,19.7880546295418
LBR,Oct 2004,SSA,3156892.0,19.7880546295418
LBR,Nov 2004,SSA,3156892.0,19.7880546295418
LBR,Dec 2004,SSA,3156892.0,19.7880546295418
LBR,Jan 2005,SSA,3301015.0,20.0544068144487
LBR,Feb 2005,SSA,3301015.0,20.0544068144487
LBR,Mar 2005,SSA,3301015.0,20.0544068144487
LBR,Apr 2005,SSA,3301015.0,20.0544068144487
LBR,May 2005,SSA,3301015.0,20.0544068144487
LBR,Jun 2005,SSA,3301015.0,20.0544068144487
LBR,Jul 2005,SSA,3301015.0,20.0544068144487
LBR,Aug 2005,SSA,3301015.0,20.0544068144487
LBR,Sep 2005,SSA,3301015.0,20.0544068144487
LBR,Oct 2005,SSA,3301015.0,20.0544068144487
LBR,Nov 2005,SSA,3301015.0,20.0544068144487
LBR,Dec 2005,SSA,3301015.0,20.0544068144487
LBR,Jan 2006,SSA,3490787.0,17.6485875136497
LBR,Feb 2006,SSA,3490787.0,17.6485875136497
LBR,Mar 2006,SSA,3490787.0,17.6485875136497
LBR,Apr 2006,SSA,3490787.0,17.6485875136497
LBR,May 2006,SSA,3490787.0,17.6485875136497
LBR,Jun 2006,SSA,3490787.0,17.6485875136497
LBR,Jul 2006,SSA,3490787.0,17.6485875136497
LBR,Aug 2006,SSA,3490787.0,17.6485875136497
LBR,Sep 2006,SSA,3490787.0,17.6485875136497
LBR,Oct 2006,SSA,3490787.0,17.6485875136497
LBR,Nov 2006,SSA,3490787.0,17.6485875136497
LBR,Dec 2006,SSA,3490787.0,17.6485875136497
LBR,Jan 2007,SSA,3669050.0,21.5770270088301
LBR,Feb 2007,SSA,3669050.0,21.5770270088301
LBR,Mar 2007,SSA,3669050.0,21.5770270088301
LBR,Apr 2007,SSA,3669050.0,21.5770270088301
LBR,May 2007,SSA,3669050.0,21.5770270088301
LBR,Jun 2007,SSA,3669050.0,21.5770270088301
LBR,Jul 2007,SSA,3669050.0,21.5770270088301
LBR,Aug 2007,SSA,3669050.0,21.5770270088301
LBR,Sep 2007,SSA,3669050.0,21.5770270088301
LBR,Oct 2007,SSA,3669050.0,21.5770270088301
LBR,Nov 2007,SSA,3669050.0,21.5770270088301
LBR,Dec 2007,SSA,3669050.0,21.5770270088301
LBR,Jan 2008,SSA,3821003.0,21.7673829953965
LBR,Feb 2008,SSA,3821003.0,21.7673829953965
LBR,Mar 2008,SSA,3821003.0,21.7673829953965
LBR,Apr 2008,SSA,3821003.0,21.7673829953965
