iso3,yearmon,region_code,pop,EMDAT_affected,EMDAT_damage,EMDAT_deaths,EMDAT_declarations,EMDAT_disaster_days,EMDAT_disasters
ECU,Jul 2005,LAC,13846163.0,,,,,,
ECU,Aug 2005,LAC,13846163.0,,,,,,
ECU,Sep 2005,LAC,13846163.0,,,,,,
ECU,Oct 2005,LAC,13846163.0,,,,,,
ECU,Nov 2005,LAC,13846163.0,,,,,,
ECU,Dec 2005,LAC,13846163.0,,,,,,
ECU,Jan 2006,LAC,14086131.0,,,,,,
ECU,Feb 2006,LAC,14086131.0,9490.0,696.4050632911393,2.632911392405063,0.0,13.0,1.0
ECU,Mar 2006,LAC,14086131.0,22630.0,1660.6582278481012,6.2784810126582276,0.0,31.0,1.0
ECU,Apr 2006,LAC,14086131.0,21900.0,1607.0886075949368,6.075949367088607,0.0,30.0,1.0
ECU,May 2006,LAC,14086131.0,4649.2307692307695,321.4177215189874,1.2151898734177216,1.0,20.0,2.0
ECU,Jun 2006,LAC,14086131.0,,,,,,
ECU,Jul 2006,LAC,14086131.0,158830.4117647059,120029.29411764703,2.6470588235294117,1.0,18.0,1.0
ECU,Aug 2006,LAC,14086131.0,150006.5,113361.0,2.5,1.0,17.0,1.0
ECU,Sep 2006,LAC,14086131.0,,0.0,,0.0,1.0,1.0
ECU,Oct 2006,LAC,14086131.0,,,,,,
ECU,Nov 2006,LAC,14086131.0,,,,,,
ECU,Dec 2006,LAC,14086131.0,,,,,,
ECU,Jan 2007,LAC,14328773.0,,,,,,
ECU,Feb 2007,LAC,14328773.0,,0.0,,0.0,1.0,1.0
ECU,Mar 2007,LAC,14328773.0,,,,,,
ECU,Apr 2007,LAC,14328773.0,,,,,,
ECU,May 2007,LAC,14328773.0,,,,,,
ECU,Jun 2007,LAC,14328773.0,,,,,,
ECU,Jul 2007,LAC,14328773.0,,,,,,
ECU,Aug 2007,LAC,14328773.0,,,,,,
ECU,Sep 2007,LAC,14328773.0,,,,,,
ECU,Oct 2007,LAC,14328773.0,,,,,,
ECU,Nov 2007,LAC,14328773.0,,0.0,,0.0,1.0,1.0
ECU,Dec 2007,LAC,14328773.0,0.0,0.0,,0.0,1.0,1.0
ECU,Jan 2008,LAC,14575202.0,17522.545454545456,85771.27272727272,2.484848484848485,1.0,2.0,1.0
ECU,Feb 2008,LAC,14575202.0,254076.90909090912,1243683.4545454544,36.03030303030303,1.0,29.0,1.0
ECU,Mar 2008,LAC,14575202.0,26283.818181818184,128656.90909090907,3.727272727272727,1.0,3.0,1.0
ECU,Apr 2008,LAC,14575202.0,,0.0,,0.0,1.0,1.0
ECU,May 2008,LAC,14575202.0,,,,,,
ECU,Jun 2008,LAC,14575202.0,,,,,,
ECU,Jul 2008,LAC,14575202.0,,,,,,
ECU,Aug 2008,LAC,14575202.0,,,,,,
ECU,Sep 2008,LAC,14575202.0,,,,,,
ECU,Oct 2008,LAC,14575202.0,,,,,,
ECU,Nov 2008,LAC,14575202.0,,,,,,
ECU,Dec 2008,LAC,14575202.0,,,,,,
ECU,Jan 2009,LAC,14825954.0,3654.547619047619,0.0,0.9285714285714284,1.0,13.0,1.0
ECU,Feb 2009,LAC,14825954.0,7871.333333333332,0.0,2.0,1.0,28.0,1.0
ECU,Mar 2009,LAC,14825954.0,562.2380952380952,0.0,0.1428571428571428,1.0,2.0,1.0
ECU,Apr 2009,LAC,14825954.0,,,,,,
ECU,May 2009,LAC,14825954.0,,,,,,
ECU,Jun 2009,LAC,14825954.0,,,,,,
ECU,Jul 2009,LAC,14825954.0,,,,,,
ECU,Aug 2009,LAC,14825954.0,,,,,,
ECU,Sep 2009,LAC,14825954.0,,,,,,
ECU,Oct 2009,LAC,14825954.0,,,,,,
ECU,Nov 2009,LAC,14825954.0,7642.18009478673,171.61137440758296,0.0,1.0,30.0,1.0
ECU,Dec 2009,LAC,14825954.0,7896.919431279621,177.33175355450237,0.0,1.0,31.0,1.0
ECU,Jan 2010,LAC,15076695.0,8507.651115299108,177.33175355450237,6.757283408157417,1.0,93.0,3.0
ECU,Feb 2010,LAC,15076695.0,7684.330039625,160.17061611374407,6.103352755755086,1.0,84.0,3.0
ECU,Mar 2010,LAC,15076695.0,8240.409735988762,177.33175355450237,0.3434903047091412,1.0,62.0,2.0
ECU,Apr 2010,LAC,15076695.0,,171.61137440758296,,2.0,61.0,3.0
ECU,May 2010,LAC,15076695.0,,177.33175355450237,0.3434903047091412,1.0,63.0,3.0
ECU,Jun 2010,LAC,15076695.0,7974.590067085899,171.61137440758296,0.3324099722991689,1.0,60.0,2.0
ECU,Jul 2010,LAC,15076695.0,8240.409735988762,177.33175355450237,0.3434903047091412,1.0,62.0,2.0
ECU,Aug 2010,LAC,15076695.0,,177.33175355450237,,1.0,63.0,3.0
ECU,Sep 2010,LAC,15076695.0,,171.61137440758296,,1.0,61.0,3.0
ECU,Oct 2010,LAC,15076695.0,8240.409735988762,177.33175355450237,0.3434903047091412,1.0,62.0,2.0
ECU,Nov 2010,LAC,15076695.0,7974.590067085899,171.61137440758296,0.3324099722991689,1.0,60.0,2.0
ECU,Dec 2010,LAC,15076695.0,,160.17061611374407,,1.0,57.0,3.0
ECU,Jan 2011,LAC,15326227.0,,,,,,
ECU,Feb 2011,LAC,15326227.0,3733.3333333333335,0.0,0.0,0.0,28.0,1.0
ECU,Mar 2011,LAC,15326227.0,,,,,,
ECU,Apr 2011,LAC,15326227.0,,,,,,
ECU,May 2011,LAC,15326227.0,,,,,,
ECU,Jun 2011,LAC,15326227.0,,,,,,
ECU,Jul 2011,LAC,15326227.0,155.55555555555554,0.0,7.259259259259259,1.0,28.0,1.0
ECU,Aug 2011,LAC,15326227.0,,,,,,
ECU,Sep 2011,LAC,15326227.0,,,,,,
ECU,Oct 2011,LAC,15326227.0,,,,,,
ECU,Nov 2011,LAC,15326227.0,,,,,,
ECU,Dec 2011,LAC,15326227.0,,,,,,
ECU,Jan 2012,LAC,15572194.0,26207.764705882353,0.0,10.576470588235294,1.0,31.0,1.0
ECU,Feb 2012,LAC,15572194.0,24516.941176470587,0.0,9.894117647058824,1.0,29.0,1.0
ECU,Mar 2012,LAC,15572194.0,21980.70588235294,0.0,8.870588235294118,1.0,26.0,1.0
ECU,Apr 2012,LAC,15572194.0,,0.0,,0.0,31.0,2.0
ECU,May 2012,LAC,15572194.0,3832.556032939491,0.0,6.4579305406373075,0.0,59.0,2.0
ECU,Jun 2012,LAC,15572194.0,396.9387755102041,0.0,1.020408163265306,0.0,30.0,1.0
ECU,Jul 2012,LAC,15572194.0,410.1700680272109,0.0,1.054421768707483,0.0,31.0,1.0
ECU,Aug 2012,LAC,15572194.0,410.1700680272109,0.0,1.054421768707483,0.0,31.0,1.0
ECU,Sep 2012,LAC,15572194.0,330.78231292517006,0.0,0.8503401360544218,0.0,25.0,1.0
ECU,Oct 2012,LAC,15572194.0,,,,,,
ECU,Nov 2012,LAC,15572194.0,,,,,,
ECU,Dec 2012,LAC,15572194.0,,0.0,,0.0,1.0,1.0
ECU,Jan 2013,LAC,15807128.0,6774.1623931623935,0.0,,0.0,32.0,2.0
ECU,Feb 2013,LAC,15807128.0,6721.455433455433,0.0,0.0,0.0,56.0,2.0
ECU,Mar 2013,LAC,15807128.0,,0.0,,0.0,63.0,3.0
ECU,Apr 2013,LAC,15807128.0,6764.51665794523,0.0,,0.0,59.0,3.0
ECU,May 2013,LAC,15807128.0,667.4489795918367,0.0,0.0,0.0,31.0,1.0
ECU,Jun 2013,LAC,15807128.0,602.8571428571429,0.0,0.0,0.0,28.0,1.0
ECU,Jul 2013,LAC,15807128.0,,,,,,
ECU,Aug 2013,LAC,15807128.0,,,,,,
ECU,Sep 2013,LAC,15807128.0,,,,,,
ECU,Oct 2013,LAC,15807128.0,,,,,,
ECU,Nov 2013,LAC,15807128.0,,,,,,
ECU,Dec 2013,LAC,15807128.0,,,,,,
ECU,Jan 2014,LAC,16035124.0,,,,,,
ECU,Feb 2014,LAC,16035124.0,,,,,,
ECU,Mar 2014,LAC,16035124.0,,,,,,
ECU,Apr 2014,LAC,16035124.0,,,,,,
ECU,May 2014,LAC,16035124.0,0.0,0.0,12.444444444444445,0.0,28.0,1.0
ECU,Jun 2014,LAC,16035124.0,,,,,,
ECU,Jul 2014,LAC,16035124.0,,,,,,
ECU,Aug 2014,LAC,16035124.0,,,,,,
ECU,Sep 2014,LAC,16035124.0,,,,,,
ECU,Oct 2014,LAC,16035124.0,,,,,,
ECU,Nov 2014,LAC,16035124.0,,0.0,,0.0,1.0,1.0
ECU,Dec 2014,LAC,16035124.0,,0.0,,0.0,2.0,2.0
ECU,Jan 2015,LAC,16266225.0,,,,,,
ECU,Feb 2015,LAC,16266225.0,,,,,,
ECU,Mar 2015,LAC,16266225.0,,0.0,,0.0,1.0,1.0
ECU,Apr 2015,LAC,16266225.0,,,,,,
ECU,May 2015,LAC,16266225.0,,,,,,
ECU,Jun 2015,LAC,16266225.0,,,,,,
ECU,Jul 2015,LAC,16266225.0,,,,,,
ECU,Aug 2015,LAC,16266225.0,900000.0,0.0,0.0,1.0,9.0,1.0
ECU,Sep 2015,LAC,16266225.0,,,,,,
ECU,Oct 2015,LAC,16266225.0,,,,,,
ECU,Nov 2015,LAC,16266225.0,13792.333333333332,0.0,0.0,0.0,14.0,1.0
ECU,Dec 2015,LAC,16266225.0,30540.166666666664,0.0,0.0,0.0,31.0,1.0
ECU,Jan 2016,LAC,16505139.0,76889.33333333333,13225.0,9.375,1.0,59.0,3.0
ECU,Feb 2016,LAC,16505139.0,28569.833333333332,0.0,0.0,0.0,29.0,1.0
ECU,Mar 2016,LAC,16505139.0,27584.666666666664,0.0,,0.0,29.0,2.0
ECU,Apr 2016,LAC,16505139.0,,,,1.0,1.0,1.0
ECU,May 2016,LAC,16505139.0,,0.0,,0.0,1.0,1.0
ECU,Jun 2016,LAC,16505139.0,,,,,,
ECU,Jul 2016,LAC,16505139.0,,,,,,
ECU,Aug 2016,LAC,16505139.0,,,,,,
ECU,Sep 2016,LAC,16505139.0,,,,,,
ECU,Oct 2016,LAC,16505139.0,,,,,,
ECU,Nov 2016,LAC,16505139.0,,,,,,
ECU,Dec 2016,LAC,16505139.0,,,,,,
ECU,Jan 2017,LAC,16759519.0,,0.0,,0.0,1.0,1.0
ECU,Feb 2017,LAC,16759519.0,,,,,,
ECU,Mar 2017,LAC,16759519.0,,,,,,
ECU,Apr 2017,LAC,16759519.0,,,,,,
ECU,May 2017,LAC,16759519.0,,,,,,
ECU,Jun 2017,LAC,16759519.0,,,,,,
ECU,Jul 2017,LAC,16759519.0,,0.0,,0.0,1.0,1.0
ECU,Aug 2017,LAC,16759519.0,,,,,,
ECU,Sep 2017,LAC,16759519.0,,,,,,
ECU,Oct 2017,LAC,16759519.0,,,,,,
ECU,Nov 2017,LAC,16759519.0,,,,,,
ECU,Dec 2017,LAC,16759519.0,,,,,,
ECU,Jan 2018,LAC,17049547.0,,,,,,
ECU,Feb 2018,LAC,17049547.0,,,,,,
ECU,Mar 2018,LAC,17049547.0,,0.0,,0.0,1.0,1.0
ECU,Apr 2018,LAC,17049547.0,,,,,,
ECU,May 2018,LAC,17049547.0,,,,,,
ECU,Jun 2018,LAC,17049547.0,,,,,,
ECU,Jul 2018,LAC,17049547.0,,,,,,
ECU,Aug 2018,LAC,17049547.0,,0.0,,0.0,2.0,2.0
ECU,Sep 2018,LAC,17049547.0,,,,,,
ECU,Oct 2018,LAC,17049547.0,,,,,,
ECU,Nov 2018,LAC,17049547.0,,,,,,
ECU,Dec 2018,LAC,17049547.0,,,,,,
ECU,Jan 2019,LAC,17340021.0,,0.0,,0.0,1.0,1.0
ECU,Feb 2019,LAC,17340021.0,,0.0,9.333333333333334,0.0,9.0,2.0
ECU,Mar 2019,LAC,17340021.0,1250.0,0.0,5.833333333333334,0.0,5.0,1.0
ECU,Apr 2019,LAC,17340021.0,,,,,,
ECU,May 2019,LAC,17340021.0,,0.0,0.0,0.0,1.0,1.0
ECU,Jun 2019,LAC,17340021.0,,0.0,,0.0,1.0,1.0
ECU,Jul 2019,LAC,17340021.0,,,,,,
ECU,Aug 2019,LAC,17340021.0,,,,,,
ECU,Sep 2019,LAC,17340021.0,,,,,,
ECU,Oct 2019,LAC,17340021.0,,,,,,
ECU,Nov 2019,LAC,17340021.0,,,,,,
ECU,Dec 2019,LAC,17340021.0,,,,,,
ECU,Jan 2020,LAC,17546065.0,,,,,,
ECU,Feb 2020,LAC,17546065.0,435.0,0.0,0.0,0.0,3.0,1.0
ECU,Mar 2020,LAC,17546065.0,,,,,,
ECU,Apr 2020,LAC,17546065.0,,,,,,
ECU,May 2020,LAC,17546065.0,,,,,,
ECU,Jun 2020,LAC,17546065.0,,,,,,
ECU,Jul 2020,LAC,17546065.0,,,,,,
ECU,Aug 2020,LAC,17546065.0,,,,,,
ECU,Sep 2020,LAC,17546065.0,,0.0,0.0,0.0,1.0,1.0
ECU,Oct 2020,LAC,17546065.0,,,,,,
ECU,Nov 2020,LAC,17546065.0,,,,,,
ECU,Dec 2020,LAC,17546065.0,,,,,,
ECU,Jan 2021,LAC,17682454.0,0.0,0.0,,0.0,1.0,1.0
ECU,Feb 2021,LAC,17682454.0,12294.731707317074,0.0,4.097560975609756,0.0,28.0,1.0
ECU,Mar 2021,LAC,17682454.0,148975.2229965157,0.0,2.048780487804878,0.0,29.0,2.0
ECU,Apr 2021,LAC,17682454.0,,,,,,
ECU,May 2021,LAC,17682454.0,922.0,0.0,0.0,0.0,2.0,1.0
ECU,Jun 2021,LAC,17682454.0,,,,,,
ECU,Jul 2021,LAC,17682454.0,,,,,,
ECU,Aug 2021,LAC,17682454.0,,,,,,
ECU,Sep 2021,LAC,17682454.0,,,,,,
ECU,Oct 2021,LAC,17682454.0,,,,,,
ECU,Nov 2021,LAC,17682454.0,,0.0,0.0,0.0,1.0,1.0
ECU,Dec 2021,LAC,17682454.0,,,,,,
ECU,Jan 2022,LAC,17823897.0,2928.8,22072.8,11.6,0.0,4.0,1.0
ECU,Feb 2022,LAC,17823897.0,5125.400000000001,38627.4,20.3,0.0,7.0,1.0
ECU,Mar 2022,LAC,17823897.0,,0.0,,1.0,36.0,4.0
ECU,Apr 2022,LAC,17823897.0,12913.310344827583,0.0,19.310344827586206,1.0,28.0,1.0
ECU,May 2022,LAC,17823897.0,,,,,,
ECU,Jun 2022,LAC,17823897.0,,,,,,
ECU,Jul 2022,LAC,17823897.0,900.0,0.0,4.5,0.0,3.0,1.0
ECU,Aug 2022,LAC,17823897.0,,,,,,
ECU,Sep 2022,LAC,17823897.0,,,,,,
ECU,Oct 2022,LAC,17823897.0,,,,,,
ECU,Nov 2022,LAC,17823897.0,,,,,,
ECU,Dec 2022,LAC,17823897.0,,,,,,
ECU,Jan 2023,LAC,17980083.0,18479.32142857143,56741.07142857143,8.303571428571429,0.0,31.0,1.0
ECU,Feb 2023,LAC,17980083.0,16691.0,51250.0,7.5,0.0,28.0,1.0
ECU,Mar 2023,LAC,17980083.0,,56741.07142857143,,0.0,33.0,3.0
ECU,Apr 2023,LAC,17980083.0,13710.464285714286,42098.21428571429,6.160714285714286,0.0,23.0,1.0
ECU,May 2023,LAC,17980083.0,,,,,,
ECU,Jun 2023,LAC,17980083.0,16212.57142857143,0.0,0.0,0.0,8.0,1.0
ECU,Jul 2023,LAC,17980083.0,,,,,,
ECU,Aug 2023,LAC,17980083.0,,,,,,
ECU,Sep 2023,LAC,17980083.0,,,,,,
ECU,Oct 2023,LAC,17980083.0,,,,,,
ECU,Nov 2023,LAC,17980083.0,,,,,,
ECU,Dec 2023,LAC,17980083.0,,,,,,
ECU,Jan 2024,LAC,17980083.0,12154.96551724138,0.0,0.6206896551724138,1.0,3.0,1.0
ECU,Feb 2024,LAC,17980083.0,109394.6896551724,0.0,5.586206896551724,1.0,27.0,1.0
ECU,Mar 2024,LAC,17980083.0,,,,,,
ECU,Apr 2024,LAC,17980083.0,,,,,,
ECU,May 2024,LAC,17980083.0,,,,,,
ECU,Jun 2024,LAC,17980083.0,3629.0,0.0,19.0,0.0,17.0,1.0
ECU,Jul 2024,LAC,17980083.0,213.47058823529412,0.0,1.1176470588235294,0.0,1.0,1.0
ECU,Aug 2024,LAC,17980083.0,,,,,,
ECU,Sep 2024,LAC,17980083.0,,,,,,
ECU,Oct 2024,LAC,17980083.0,,,,,,
ECU,Nov 2024,LAC,17980083.0,,,,,,
ECU,Dec 2024,LAC,17980083.0,,0.0,,0.0,1.0,1.0
ECU,Jan 2025,LAC,17980083.0,52176.60465116279,0.0,10.093023255813954,1.0,31.0,1.0
ECU,Feb 2025,LAC,17980083.0,47127.25581395349,0.0,9.116279069767442,1.0,28.0,1.0
ECU,Mar 2025,LAC,17980083.0,,0.0,46.20718816067653,2.0,41.0,3.0
EGY,Jan 1989,MNA,56710642.0,,,,,,
EGY,Feb 1989,MNA,56710642.0,,,,,,
EGY,Mar 1989,MNA,56710642.0,,,,,,
EGY,Apr 1989,MNA,56710642.0,,,,,,
EGY,May 1989,MNA,56710642.0,,,,,,
EGY,Jun 1989,MNA,56710642.0,,,,,,
EGY,Jul 1989,MNA,56710642.0,,,,,,
EGY,Aug 1989,MNA,56710642.0,,,,,,
EGY,Sep 1989,MNA,56710642.0,0.0,0.0,,0.0,1.0,1.0
EGY,Oct 1989,MNA,56710642.0,,,,,,
EGY,Nov 1989,MNA,56710642.0,,,,,,
EGY,Dec 1989,MNA,56710642.0,,,,,,
EGY,Jan 1990,MNA,58396618.0,,,,,,
EGY,Feb 1990,MNA,58396618.0,,,,,,
EGY,Mar 1990,MNA,58396618.0,0.0,0.0,,0.0,1.0,1.0
EGY,Apr 1990,MNA,58396618.0,,,,,,
EGY,May 1990,MNA,58396618.0,,,,,,
EGY,Jun 1990,MNA,58396618.0,,,,,,
EGY,Jul 1990,MNA,58396618.0,,,,,,
EGY,Aug 1990,MNA,58396618.0,,,,,,
EGY,Sep 1990,MNA,58396618.0,,,,,,
EGY,Oct 1990,MNA,58396618.0,,,,,,
EGY,Nov 1990,MNA,58396618.0,,,,,,
EGY,Dec 1990,MNA,58396618.0,,,,,,
EGY,Jan 1991,MNA,60028997.0,0.0,0.0,,0.0,1.0,1.0
EGY,Feb 1991,MNA,60028997.0,,,,,,
EGY,Mar 1991,MNA,60028997.0,,0.0,,0.0,1.0,1.0
EGY,Apr 1991,MNA,60028997.0,0.0,0.0,,0.0,1.0,1.0
EGY,May 1991,MNA,60028997.0,,,,,,
EGY,Jun 1991,MNA,60028997.0,,,,,,
EGY,Jul 1991,MNA,60028997.0,,,,,,
EGY,Aug 1991,MNA,60028997.0,,,,,,
EGY,Sep 1991,MNA,60028997.0,,,,,,
EGY,Oct 1991,MNA,60028997.0,,,,,,
EGY,Nov 1991,MNA,60028997.0,,,,,,
EGY,Dec 1991,MNA,60028997.0,,0.0,,0.0,2.0,2.0
EGY,Jan 1992,MNA,61480660.0,0.0,0.0,,0.0,1.0,1.0
EGY,Feb 1992,MNA,61480660.0,,,,,,
EGY,Mar 1992,MNA,61480660.0,,,,,,
EGY,Apr 1992,MNA,61480660.0,,,,,,
EGY,May 1992,MNA,61480660.0,,,,,,
EGY,Jun 1992,MNA,61480660.0,,,,,,
EGY,Jul 1992,MNA,61480660.0,,,,,,
EGY,Aug 1992,MNA,61480660.0,,,,,,
EGY,Sep 1992,MNA,61480660.0,,,,,,
EGY,Oct 1992,MNA,61480660.0,,,,0.0,1.0,1.0
EGY,Nov 1992,MNA,61480660.0,,0.0,,0.0,1.0,1.0
EGY,Dec 1992,MNA,61480660.0,,,,,,
EGY,Jan 1993,MNA,62915681.0,,0.0,,0.0,1.0,1.0
EGY,Feb 1993,MNA,62915681.0,,,,,,
EGY,Mar 1993,MNA,62915681.0,,,,,,
EGY,Apr 1993,MNA,62915681.0,,,,,,
EGY,May 1993,MNA,62915681.0,0.0,0.0,23.85185185185185,0.0,28.0,1.0
EGY,Jun 1993,MNA,62915681.0,,,,,,
EGY,Jul 1993,MNA,62915681.0,,,,,,
EGY,Aug 1993,MNA,62915681.0,,,,,,
EGY,Sep 1993,MNA,62915681.0,,0.0,,0.0,1.0,1.0
EGY,Oct 1993,MNA,62915681.0,,,,,,
EGY,Nov 1993,MNA,62915681.0,,,,,,
EGY,Dec 1993,MNA,62915681.0,,0.0,,0.0,2.0,2.0
EGY,Jan 1994,MNA,64285589.0,,,,,,
EGY,Feb 1994,MNA,64285589.0,,,,,,
EGY,Mar 1994,MNA,64285589.0,,,,,,
EGY,Apr 1994,MNA,64285589.0,,,,,,
EGY,May 1994,MNA,64285589.0,,,,,,
EGY,Jun 1994,MNA,64285589.0,,,,,,
EGY,Jul 1994,MNA,64285589.0,,,,,,
EGY,Aug 1994,MNA,64285589.0,,0.0,,0.0,1.0,1.0
EGY,Sep 1994,MNA,64285589.0,,,,,,
EGY,Oct 1994,MNA,64285589.0,,,,,,
EGY,Nov 1994,MNA,64285589.0,187436.6666666667,335759.6666666666,700.0,0.0,7.0,1.0
EGY,Dec 1994,MNA,64285589.0,,,,,,
EGY,Jan 1995,MNA,65652622.0,,,,,,
EGY,Feb 1995,MNA,65652622.0,,,,,,
EGY,Mar 1995,MNA,65652622.0,,0.0,,0.0,1.0,1.0
EGY,Apr 1995,MNA,65652622.0,,0.0,,0.0,1.0,1.0
EGY,May 1995,MNA,65652622.0,,,,,,
EGY,Jun 1995,MNA,65652622.0,0.0,0.0,,0.0,1.0,1.0
EGY,Jul 1995,MNA,65652622.0,,,,,,
EGY,Aug 1995,MNA,65652622.0,,,,,,
EGY,Sep 1995,MNA,65652622.0,,,,,,
EGY,Oct 1995,MNA,65652622.0,,,,,,
EGY,Nov 1995,MNA,65652622.0,,0.0,,0.0,1.0,1.0
EGY,Dec 1995,MNA,65652622.0,,0.0,,0.0,1.0,1.0
EGY,Jan 1996,MNA,67028048.0,,,,,,
EGY,Feb 1996,MNA,67028048.0,,0.0,,0.0,1.0,1.0
EGY,Mar 1996,MNA,67028048.0,,,,,,
EGY,Apr 1996,MNA,67028048.0,,,,,,
EGY,May 1996,MNA,67028048.0,,,,,,
EGY,Jun 1996,MNA,67028048.0,,,,,,
EGY,Jul 1996,MNA,67028048.0,0.0,0.0,,0.0,1.0,1.0
EGY,Aug 1996,MNA,67028048.0,,,,,,
EGY,Sep 1996,MNA,67028048.0,0.0,0.0,,0.0,1.0,1.0
EGY,Oct 1996,MNA,67028048.0,,0.0,,0.0,1.0,1.0
EGY,Nov 1996,MNA,67028048.0,312.0,0.0,14.4,0.0,6.0,1.0
EGY,Dec 1996,MNA,67028048.0,,,,,,
EGY,Jan 1997,MNA,68431740.0,,0.0,,0.0,1.0,1.0
EGY,Feb 1997,MNA,68431740.0,,0.0,,0.0,1.0,1.0
EGY,Mar 1997,MNA,68431740.0,,,,,,
EGY,Apr 1997,MNA,68431740.0,,,,,,
EGY,May 1997,MNA,68431740.0,,,,0.0,2.0,2.0
EGY,Jun 1997,MNA,68431740.0,,,,,,
EGY,Jul 1997,MNA,68431740.0,,,,,,
EGY,Aug 1997,MNA,68431740.0,,,,0.0,1.0,1.0
EGY,Sep 1997,MNA,68431740.0,,0.0,,0.0,1.0,1.0
EGY,Oct 1997,MNA,68431740.0,0.0,2847.0,6.0,0.0,3.0,1.0
EGY,Nov 1997,MNA,68431740.0,,,,,,
EGY,Dec 1997,MNA,68431740.0,,,,,,
EGY,Jan 1998,MNA,69943294.0,,,,,,
EGY,Feb 1998,MNA,69943294.0,,,,,,
EGY,Mar 1998,MNA,69943294.0,,,,,,
EGY,Apr 1998,MNA,69943294.0,,,,,,
EGY,May 1998,MNA,69943294.0,,,,,,
EGY,Jun 1998,MNA,69943294.0,,,,,,
EGY,Jul 1998,MNA,69943294.0,,,,,,
EGY,Aug 1998,MNA,69943294.0,,,,,,
EGY,Sep 1998,MNA,69943294.0,,,,,,
EGY,Oct 1998,MNA,69943294.0,,0.0,,0.0,1.0,1.0
EGY,Nov 1998,MNA,69943294.0,,,,,,
EGY,Dec 1998,MNA,69943294.0,,,,,,
EGY,Jan 1999,MNA,71520954.0,,0.0,,0.0,3.0,3.0
EGY,Feb 1999,MNA,71520954.0,,,,,,
EGY,Mar 1999,MNA,71520954.0,,0.0,,0.0,1.0,1.0
EGY,Apr 1999,MNA,71520954.0,,,,,,
EGY,May 1999,MNA,71520954.0,,,,,,
EGY,Jun 1999,MNA,71520954.0,,0.0,,0.0,2.0,2.0
EGY,Jul 1999,MNA,71520954.0,,0.0,,0.0,4.0,4.0
EGY,Aug 1999,MNA,71520954.0,,0.0,,0.0,1.0,1.0
EGY,Sep 1999,MNA,71520954.0,,,,,,
EGY,Oct 1999,MNA,71520954.0,,0.0,,0.0,2.0,2.0
EGY,Nov 1999,MNA,71520954.0,,0.0,,0.0,1.0,1.0
EGY,Dec 1999,MNA,71520954.0,,,,,,
EGY,Jan 2000,MNA,73083284.0,,0.0,,0.0,29.0,2.0
EGY,Feb 2000,MNA,73083284.0,,,,,,
EGY,Mar 2000,MNA,73083284.0,,0.0,,0.0,1.0,1.0
EGY,Apr 2000,MNA,73083284.0,,,,,,
EGY,May 2000,MNA,73083284.0,,0.0,,0.0,1.0,1.0
EGY,Jun 2000,MNA,73083284.0,,,,,,
EGY,Jul 2000,MNA,73083284.0,,0.0,,0.0,2.0,2.0
EGY,Aug 2000,MNA,73083284.0,,,,,,
EGY,Sep 2000,MNA,73083284.0,,,,,,
EGY,Oct 2000,MNA,73083284.0,,0.0,,0.0,2.0,2.0
EGY,Nov 2000,MNA,73083284.0,,0.0,,0.0,3.0,3.0
EGY,Dec 2000,MNA,73083284.0,,0.0,,0.0,1.0,1.0
EGY,Jan 2001,MNA,74652029.0,,0.0,,0.0,1.0,1.0
EGY,Feb 2001,MNA,74652029.0,,,,,,
EGY,Mar 2001,MNA,74652029.0,,,,,,
EGY,Apr 2001,MNA,74652029.0,,0.0,,0.0,2.0,2.0
EGY,May 2001,MNA,74652029.0,,,,,,
EGY,Jun 2001,MNA,74652029.0,,,,0.0,1.0,1.0
EGY,Jul 2001,MNA,74652029.0,,0.0,,0.0,1.0,1.0
EGY,Aug 2001,MNA,74652029.0,,,,,,
EGY,Sep 2001,MNA,74652029.0,,,,,,
EGY,Oct 2001,MNA,74652029.0,,0.0,,0.0,2.0,2.0
EGY,Nov 2001,MNA,74652029.0,,0.0,,0.0,3.0,3.0
EGY,Dec 2001,MNA,74652029.0,,0.0,,0.0,1.0,1.0
EGY,Jan 2002,MNA,76239137.0,,0.0,,0.0,2.0,2.0
EGY,Feb 2002,MNA,76239137.0,,0.0,,0.0,2.0,2.0
EGY,Mar 2002,MNA,76239137.0,,0.0,,0.0,11.0,3.0
EGY,Apr 2002,MNA,76239137.0,,,,,,
EGY,May 2002,MNA,76239137.0,,0.0,,0.0,1.0,1.0
EGY,Jun 2002,MNA,76239137.0,,0.0,,0.0,1.0,1.0
EGY,Jul 2002,MNA,76239137.0,0.0,0.0,,0.0,1.0,1.0
EGY,Aug 2002,MNA,76239137.0,,0.0,0.0,0.0,1.0,1.0
EGY,Sep 2002,MNA,76239137.0,,0.0,,0.0,1.0,1.0
EGY,Oct 2002,MNA,76239137.0,,0.0,,0.0,1.0,1.0
EGY,Nov 2002,MNA,76239137.0,0.0,0.0,,0.0,1.0,1.0
EGY,Dec 2002,MNA,76239137.0,,0.0,,0.0,2.0,2.0
EGY,Jan 2003,MNA,77853548.0,,0.0,,0.0,1.0,1.0
EGY,Feb 2003,MNA,77853548.0,,,,,,
EGY,Mar 2003,MNA,77853548.0,,,,,,
EGY,Apr 2003,MNA,77853548.0,,,,,,
EGY,May 2003,MNA,77853548.0,,0.0,,0.0,1.0,1.0
EGY,Jun 2003,MNA,77853548.0,,,,,,
